digital_track_id,singer_name,genre_classification,track_label,time_min,album,song_release_date,music_price
20751,Various,"Children 's Music , Soundtracks",Butterfly Fly Away,3:09,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20752,Various,"Children 's Music , Soundtracks",Backwards,3:24,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20753,Various,"Children 's Music , Soundtracks",Back To Tennessee,4:15,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20754,Various,"Children 's Music , Soundtracks",Crazier,3:11,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20755,Various,"Children 's Music , Soundtracks",Bless the Broken Road,3:54,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20756,Various,"Children 's Music , Soundtracks",Let 's Do This,3:32,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20757,Various,"Children 's Music , Soundtracks",Spotlight,3:06,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20758,Various,"Children 's Music , Soundtracks",Game Over,3:52,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20759,Various,"Children 's Music , Soundtracks",What 's Not to Like,3:12,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20760,Various,"Children 's Music , Soundtracks",The Best of Both Worlds : The 2009 Movie Mix,3:07,Hannah Montana The Movie,"March 24 , 2009",$ 1.29
20761,Academy Allstars,"Pop Rock , Pop",Best Of Both Worlds,2:58,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20762,Academy Allstars,"Pop Rock , Pop",See You Again,3:10,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20763,Academy Allstars,"Pop Rock , Pop",If We Were a Movie,3:08,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20764,Academy Allstars,"Pop Rock , Pop",7 Things,3:34,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20765,Academy Allstars,"Pop Rock , Pop",Life 's What You Make It,3:11,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20766,Academy Allstars,"Pop Rock , Pop",Fly On The Wall,2:31,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20767,Academy Allstars,"Pop Rock , Pop",Nobody 's Perfect,3:22,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20768,Academy Allstars,"Pop Rock , Pop",The Climb,4:01,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20769,Academy Allstars,"Pop Rock , Pop",Rockstar,3:01,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20770,Academy Allstars,"Pop Rock , Pop",Party In The USA,3:27,Hannah Montana Vs. Miley Cyrus,"March 22 , 2010",$ 0.99
20771,Hannah Montana,"Children 's Music , Soundtracks , Pop",The Best of Both Worlds,2:54,Hannah Montana,"October 24 , 2006",$ 1.29
20772,Hannah Montana,"Children 's Music , Soundtracks , Pop",Who Said,3:15,Hannah Montana,"October 24 , 2006",$ 1.29
20773,Hannah Montana,"Children 's Music , Soundtracks , Pop",Just Like You,3:14,Hannah Montana,"October 24 , 2006",$ 1.29
20774,Hannah Montana,"Children 's Music , Soundtracks , Pop",Pumpin ' Up The Party,3:09,Hannah Montana,"October 24 , 2006",$ 1.29
20775,Hannah Montana,"Children 's Music , Soundtracks , Pop",If We Were A Movie,3:03,Hannah Montana,"October 24 , 2006",$ 1.29
20776,Hannah Montana,"Children 's Music , Soundtracks , Pop",I Got Nerve,3:04,Hannah Montana,"October 24 , 2006",$ 1.29
20777,Hannah Montana,"Children 's Music , Soundtracks , Pop",The Other Side of Me,3:05,Hannah Montana,"October 24 , 2006",$ 1.29
20778,Hannah Montana,"Children 's Music , Soundtracks , Pop",This Is The Life,2:57,Hannah Montana,"October 24 , 2006",$ 1.29
20779,Hannah Montana,"Children 's Music , Soundtracks , Pop",Pop Princess,4:24,Hannah Montana,"October 24 , 2006",$ 1.29
20780,Hannah Montana,"Children 's Music , Soundtracks , Pop",She 's No You,3:33,Hannah Montana,"October 24 , 2006",$ 1.29
20781,Hannah Montana,"Children 's Music , Soundtracks , Pop",Find Yourself In You,3:33,Hannah Montana,"October 24 , 2006",$ 1.29
20782,Hannah Montana,"Children 's Music , Soundtracks , Pop",Shining Star,2:43,Hannah Montana,"October 24 , 2006",$ 1.29
20783,Hannah Montana,"Children 's Music , Soundtracks , Pop",Rise,7:15,Hans Zimmer and More,,$ 1.29
20784,Hannah Montana,"Children 's Music , Soundtracks , Pop",Dream Is Collapsing,2:23,Hans Zimmer and More,,$ 1.29
20785,Hannah Montana,"Children 's Music , Soundtracks , Pop",Theme ( From Jurassic Park '' ) '',5:29,Hans Zimmer and More,,$ 0.99
20786,Hannah Montana,"Children 's Music , Soundtracks , Pop",What Are You Going to Do When You Are Not Saving the World ?,5:27,Hans Zimmer and More,,$ 1.29
20787,Hannah Montana,"Children 's Music , Soundtracks , Pop",Old Friends ( Extended Version ),5:01,Hans Zimmer and More,,$ 1.29
20788,Hannah Montana,"Children 's Music , Soundtracks , Pop",Honor [ Main Title Theme From The Pacific '' ] '',2:56,Hans Zimmer and More,,$ 1.29
20789,Hannah Montana,"Children 's Music , Soundtracks , Pop",Lily 's Theme,2:28,Hans Zimmer and More,,$ 1.29
20790,Hannah Montana,"Children 's Music , Soundtracks , Pop",Solomon,3:31,Hans Zimmer and More,,$ 1.29
20791,Hannah Montana,"Children 's Music , Soundtracks , Pop",Raven Rock,4:33,Hans Zimmer and More,,$ 0.89
20792,Hannah Montana,"Children 's Music , Soundtracks , Pop",You 're That Spider Guy,5:30,Hans Zimmer and More,,$ 1.29
20793,Hannah Montana,"Children 's Music , Soundtracks , Pop",Skyfall,2:32,Hans Zimmer and More,,$ 1.29
20794,Hannah Montana,"Children 's Music , Soundtracks , Pop",Vespertilio,2:52,Hans Zimmer and More,,$ 0.99
20795,Hannah Montana,"Children 's Music , Soundtracks , Pop",We Are the Watchers on the Wall ( From Game of Thrones '' Season Two ) '',2:35,Hans Zimmer and More,,$ 0.99
20796,Hannah Montana,"Children 's Music , Soundtracks , Pop",The Da Vinci Code - Chevaliers De Sangreal,4:07,Hans Zimmer and More,,$ 0.99
20797,Hannah Montana,"Children 's Music , Soundtracks , Pop",Discombobulate,2:24,Hans Zimmer and More,,$ 0.99
20798,Hannah Montana,"Children 's Music , Soundtracks , Pop",It 's Complicated,4:15,Hans Zimmer and More,,$ 0.89
20799,Hannah Montana,"Children 's Music , Soundtracks , Pop",Hymn To The Sea,6:25,Hans Zimmer and More,,$ 0.99
20800,Hannah Montana,"Children 's Music , Soundtracks , Pop",Main Titles from the HBO Miniseries Band of Brothers ( Instrumental ),2:24,Hans Zimmer and More,,$ 0.99
20801,Hannah Montana,"Children 's Music , Soundtracks , Pop",All Gone ( Aftermath ),1:04,Hans Zimmer and More,,$ 1.29
20802,Hannah Montana,"Children 's Music , Soundtracks , Pop",Pentecost,2:15,Hans Zimmer and More,,$ 0.89
20803,Ozomatli,Soundtracks,Dynamite,2:56,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20804,Ozomatli,Soundtracks,Get On the Dance Floor,2:56,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20805,Ozomatli,Soundtracks,Flip Flap,2:01,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20806,Ozomatli,Soundtracks,Bailar Pinguino,1:52,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20807,Ozomatli,Soundtracks,Go Crazy,2:57,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20808,Ozomatli,Soundtracks,Are You Ready ?,2:03,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20809,Ozomatli,Soundtracks,Scatman,2:45,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20810,Ozomatli,Soundtracks,Your Hand In Mine,2:24,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20811,Ozomatli,Soundtracks,Penguin 's Life,1:35,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20812,Ozomatli,Soundtracks,Do Your Thing,3:00,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20813,Ozomatli,Soundtracks,Happy Bird,2:28,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20814,Ozomatli,Soundtracks,Mas Campana,2:11,Happy Feet Two ? : The Videogame - Original Soundtrack,"November 8 , 2011",$ 1.29
20815,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Happy Hanukkah,3:46,Happy Hanukkah,"November 20 , 2012",$ 0.99
20816,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Moves Like Jagger ( Studio Recording From The Voice Performance ) [ feat . Christina Aguilera ],3:21,Happy Modern Pop,,$ 0.69
20817,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Uptown Funk,4:29,Happy Modern Pop,,$ 1.29
20818,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Lips Are Movin,3:02,Happy Modern Pop,,$ 1.29
20819,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Counting Stars,4:17,Happy Modern Pop,,$ 1.29
20820,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Best Day Of My Life,3:14,Happy Modern Pop,,$ 1.29
20821,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah","Honey , I 'm Good .",3:19,Happy Modern Pop,,$ 1.29
20822,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Roar,3:43,Happy Modern Pop,,$ 1.29
20823,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Rockets,3:41,Happy Modern Pop,,$ 1.29
20824,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Neon Lights,3:43,Happy Modern Pop,,$ 1.29
20825,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Heartbeat Song,3:18,Happy Modern Pop,,$ 1.29
20826,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Good Feeling,4:08,Happy Modern Pop,,$ 1.29
20827,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Little Bit of Love,2:51,Happy Modern Pop,,$ 0.99
20828,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Remember My Name,3:37,Happy Modern Pop,,$ 1.29
20829,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Take Me to Church,4:01,Happy Modern Pop,,$ 1.29
20830,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Brokenhearted,3:47,Happy Modern Pop,,$ 1.29
20831,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Ai n't It Fun,4:56,Happy Modern Pop,,$ 1.29
20832,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Oh My Goodness,3:04,Happy Modern Pop,,$ 1.29
20833,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",We Are Who We Are,3:03,Happy Modern Pop,,$ 1.29
20834,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",We Ca n't Stop,3:51,Happy Modern Pop,,$ 1.29
20835,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Kiss You,3:02,Happy Modern Pop,,$ 1.29
20836,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Feel so Close ( Radio Edit ),3:26,Happy Modern Pop,,$ 1.29
20837,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Want U Back,3:34,Happy Modern Pop,,$ 1.29
20838,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",DJ Got Us Fallin ' in Love,3:40,Happy Modern Pop,,$ 1.29
20839,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Tonight Tonight,3:20,Happy Modern Pop,,$ 1.29
20840,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Best Days,4:04,Happy Modern Pop,,$ 1.29
20841,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Real Real Gone,4:00,Happy Modern Pop,,$ 1.29
20842,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Best I Ever Had,3:46,Happy Modern Pop,,$ 1.29
20843,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Marry You,3:50,Happy Modern Pop,,$ 1.29
20844,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Summer Shade,3:05,Happy Modern Pop,,$ 0.99
20845,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Put on a Happy Face,3:19,Happy Showtunes,,$ 0.89
20846,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Over the Rainbow ( From The Wizard of Oz '' ) '',3:16,Happy Showtunes,,$ 0.99
20847,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",I Whistle A Happy Tune ( The King And I ),2:47,Happy Showtunes,,$ 0.99
20848,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Make Someone Happy ( Bonus - Pop Version - II ),3:09,Happy Showtunes,,$ 0.89
20849,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah","Everybody Ought To Have A Maid ( Vocal : Michael Hordern , Zero Mostel , Jack Gilfor",2:55,Happy Showtunes,,$ 0.99
20850,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Hurry ! It 's Lovely Up Here,2:00,Happy Showtunes,,$ 0.99
20851,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Shine Like The Sun,4:15,Happy Showtunes,,$ 0.99
20852,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Rose 's Turn,4:19,Happy Showtunes,,$ 0.99
20853,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Phantom Of The Opera - All I Ask Of You,4:20,Happy Showtunes,,$ 0.99
20854,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",For Now,3:12,Happy Showtunes,,$ 0.99
20855,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",One ( From A Chorus Line '' ) '',2:10,Happy Showtunes,,$ 1.29
20856,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah","Blow , Gabriel , Blow ( from Anything Goes )",5:38,Happy Showtunes,,$ 0.99
20857,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Forget About the Boy,3:23,Happy Showtunes,,$ 0.99
20858,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",My Strongest Suit,5:05,Happy Showtunes,,$ 0.99
20859,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",You Ca n't Stop The Beat,5:24,Happy Showtunes,,$ 0.89
20860,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Good Morning,2:50,Happy Showtunes,,$ 0.99
20861,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Annie : Tomorrow,2:07,Happy Showtunes,,$ 1.29
20862,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",It 's Possible '' '',1:25,Happy Showtunes,,$ 1.29
20863,Matisyahu,"Holiday , Miscellaneous , Pop , Hanukkah",Step One,2:48,Happy Showtunes,,$ 1.29
20864,Dada Life,Dance & Electronic,Happy Violence ( Radio Edit ),3:48,Happy Violence,"August 28 , 2012",$ 0.99
20865,Dada Life,Dance & Electronic,Happy Violence ( Instrumental ),5:06,Happy Violence,"August 28 , 2012",$ 0.99
20866,Dada Life,Dance & Electronic,Happy Violence ( Kaskade Remix ),5:54,Happy Violence,"August 28 , 2012",$ 0.99
20867,Dada Life,Dance & Electronic,Happy Violence ( Caveat Remix ),6:01,Happy Violence,"August 28 , 2012",$ 0.99
20868,Dada Life,Dance & Electronic,Happy Violence ( Swanky Tunes Remix ),6:30,Happy Violence,"August 28 , 2012",$ 0.99
20869,Dada Life,Dance & Electronic,Happy Violence ( Uppermost Remix ),7:05,Happy Violence,"August 28 , 2012",$ 0.99
20870,Lee Brice,Country,Hard To Love,3:44,Hard 2 Love,"April 24 , 2012",$ 1.29
20871,Lee Brice,Country,A Woman Like You,3:29,Hard 2 Love,"April 24 , 2012",$ 1.29
20872,Lee Brice,Country,That 's When You Know It 's Over,3:19,Hard 2 Love,"April 24 , 2012",$ 1.29
20873,Lee Brice,Country,Parking Lot Party,3:27,Hard 2 Love,"April 24 , 2012",$ 1.29
20874,Lee Brice,Country,Do n't Believe Everything You Think,3:07,Hard 2 Love,"April 24 , 2012",$ 1.29
20875,Lee Brice,Country,I Drive Your Truck,3:54,Hard 2 Love,"April 24 , 2012",$ 1.29
20876,Lee Brice,Country,See About A Girl,3:57,Hard 2 Love,"April 24 , 2012",$ 1.29
20877,Lee Brice,Country,Friends We Wo n't Forget,3:38,Hard 2 Love,"April 24 , 2012",$ 1.29
20878,Lee Brice,Country,Life Off My Years,4:33,Hard 2 Love,"April 24 , 2012",$ 1.29
20879,Lee Brice,Country,Seven Days A Thousand Times,3:23,Hard 2 Love,"April 24 , 2012",$ 1.29
20880,Lee Brice,Country,Beer,3:18,Hard 2 Love,"April 24 , 2012",$ 1.29
20881,Lee Brice,Country,That Way Again,4:55,Hard 2 Love,"April 24 , 2012",$ 1.29
20882,Lee Brice,Country,One More Day,4:29,Hard 2 Love,"April 24 , 2012",$ 1.29
20883,Lee Brice,Country,Hard To Love,3:44,Hard 2 Love,"April 24 , 2012",$ 1.29
20884,Lee Brice,Country,A Woman Like You,3:29,Hard 2 Love,"April 24 , 2012",$ 1.29
20885,Lee Brice,Country,That 's When You Know It 's Over,3:19,Hard 2 Love,"April 24 , 2012",$ 1.29
20886,Lee Brice,Country,Parking Lot Party,3:27,Hard 2 Love,"April 24 , 2012",$ 1.29
20887,Lee Brice,Country,Do n't Believe Everything You Think,3:07,Hard 2 Love,"April 24 , 2012",$ 1.29
20888,Lee Brice,Country,I Drive Your Truck,3:54,Hard 2 Love,"April 24 , 2012",$ 1.29
20889,Lee Brice,Country,See About A Girl,3:57,Hard 2 Love,"April 24 , 2012",$ 1.29
20890,Lee Brice,Country,Friends We Wo n't Forget,3:38,Hard 2 Love,"April 24 , 2012",$ 1.29
20891,Lee Brice,Country,Life Off My Years,4:33,Hard 2 Love,"April 24 , 2012",$ 1.29
20892,Lee Brice,Country,Seven Days A Thousand Times,3:23,Hard 2 Love,"April 24 , 2012",$ 1.29
20893,Lee Brice,Country,Beer,3:18,Hard 2 Love,"April 24 , 2012",$ 1.29
20894,Lee Brice,Country,That Way Again,4:55,Hard 2 Love,"April 24 , 2012",$ 1.29
20895,Lee Brice,Country,One More Day,4:29,Hard 2 Love,"April 24 , 2012",$ 1.29
20896,Lee Brice,Country,Hard To Love,3:44,Hard 2 Love,"April 24 , 2012",$ 1.29
20897,Lee Brice,Country,A Woman Like You,3:29,Hard 2 Love,"April 24 , 2012",$ 1.29
20898,Lee Brice,Country,That 's When You Know It 's Over,3:19,Hard 2 Love,"April 24 , 2012",$ 1.29
20899,Lee Brice,Country,Parking Lot Party,3:27,Hard 2 Love,"April 24 , 2012",$ 1.29
20900,Lee Brice,Country,Do n't Believe Everything You Think,3:07,Hard 2 Love,"April 24 , 2012",$ 1.29
20901,Lee Brice,Country,I Drive Your Truck,3:54,Hard 2 Love,"April 24 , 2012",$ 1.29
20902,Lee Brice,Country,See About A Girl,3:57,Hard 2 Love,"April 24 , 2012",$ 1.29
20903,Lee Brice,Country,Friends We Wo n't Forget,3:38,Hard 2 Love,"April 24 , 2012",$ 1.29
20904,Lee Brice,Country,Life Off My Years,4:33,Hard 2 Love,"April 24 , 2012",$ 1.29
20905,Lee Brice,Country,Seven Days A Thousand Times,3:23,Hard 2 Love,"April 24 , 2012",$ 1.29
20906,Lee Brice,Country,Beer,3:18,Hard 2 Love,"April 24 , 2012",$ 1.29
20907,Lee Brice,Country,That Way Again,4:55,Hard 2 Love,"April 24 , 2012",$ 1.29
20908,Lee Brice,Country,One More Day,4:29,Hard 2 Love,"April 24 , 2012",$ 1.29
20909,Lee Brice,Country,Hard To Love,3:44,Hard 2 Love,"April 24 , 2012",$ 1.29
20910,Lee Brice,Country,A Woman Like You,3:29,Hard 2 Love,"April 24 , 2012",$ 1.29
20911,Lee Brice,Country,That 's When You Know It 's Over,3:19,Hard 2 Love,"April 24 , 2012",$ 1.29
20912,Lee Brice,Country,Parking Lot Party,3:27,Hard 2 Love,"April 24 , 2012",$ 1.29
20913,Lee Brice,Country,Do n't Believe Everything You Think,3:07,Hard 2 Love,"April 24 , 2012",$ 1.29
20914,Lee Brice,Country,I Drive Your Truck,3:54,Hard 2 Love,"April 24 , 2012",$ 1.29
20915,Lee Brice,Country,See About A Girl,3:57,Hard 2 Love,"April 24 , 2012",$ 1.29
20916,Lee Brice,Country,Friends We Wo n't Forget,3:38,Hard 2 Love,"April 24 , 2012",$ 1.29
20917,Lee Brice,Country,Life Off My Years,4:33,Hard 2 Love,"April 24 , 2012",$ 1.29
20918,Lee Brice,Country,Seven Days A Thousand Times,3:23,Hard 2 Love,"April 24 , 2012",$ 1.29
20919,Lee Brice,Country,Beer,3:18,Hard 2 Love,"April 24 , 2012",$ 1.29
20920,Lee Brice,Country,That Way Again,4:55,Hard 2 Love,"April 24 , 2012",$ 1.29
20921,Lee Brice,Country,One More Day,4:29,Hard 2 Love,"April 24 , 2012",$ 1.29
20922,Lee Brice,Country,Antidote,4:32,"Hard Beats , Hard Body",,$ 1.29
20923,Lee Brice,Country,Take Over Control ( Feat . Eva Simons ) [ Radio Edit ],3:41,"Hard Beats , Hard Body",,$ 1.29
20924,Lee Brice,Country,Promises ( Skrillex & Nero Remix ),4:28,"Hard Beats , Hard Body",,$ 1.29
20925,Lee Brice,Country,Feel so Close ( Radio Edit ),3:27,"Hard Beats , Hard Body",,$ 1.29
20926,Lee Brice,Country,Wake Me Up,4:07,"Hard Beats , Hard Body",,$ 1.29
20927,Lee Brice,Country,Ready 2 Go ( Hardwell Remix ),6:34,"Hard Beats , Hard Body",,$ 1.29
20928,Lee Brice,Country,On Top,3:51,"Hard Beats , Hard Body",,$ 1.29
20929,Lee Brice,Country,Clarity [ feat . Foxes ],4:31,"Hard Beats , Hard Body",,$ 1.29
20930,Lee Brice,Country,What a Feeling ( Radio Edit ),2:58,"Hard Beats , Hard Body",,$ 1.29
20931,Lee Brice,Country,Scream,3:54,"Hard Beats , Hard Body",,$ 1.29
20932,Lee Brice,Country,Blackout,3:30,"Hard Beats , Hard Body",,$ 1.29
20933,Lee Brice,Country,Live for the Night,3:26,"Hard Beats , Hard Body",,$ 1.29
20934,Lee Brice,Country,Give Me Everything,4:12,"Hard Beats , Hard Body",,$ 1.29
20935,Lee Brice,Country,Breathing,3:54,"Hard Beats , Hard Body",,$ 1.29
20936,Lee Brice,Country,Titanium ( Feat . Sia ),4:05,"Hard Beats , Hard Body",,$ 1.29
20937,Lee Brice,Country,The Night Out ( Single Version ),4:15,"Hard Beats , Hard Body",,$ 1.29
20938,Lee Brice,Country,Yeah 3x,4:01,"Hard Beats , Hard Body",,$ 1.29
20939,Lee Brice,Country,Mr. Saxobeat ( Radio Edit ),3:15,"Hard Beats , Hard Body",,$ 1.29
20940,Lee Brice,Country,Niton ( The Reason ) ( Radio Edit ),2:45,"Hard Beats , Hard Body",,$ 1.29
20941,Lee Brice,Country,Last Chance,4:18,"Hard Beats , Hard Body",,$ 1.29
20942,Lee Brice,Country,Wild Ones ( feat . Sia ),3:52,"Hard Beats , Hard Body",,$ 1.29
20943,Lee Brice,Country,The Veldt ( 8 Minute Edit ),8:40,"Hard Beats , Hard Body",,$ 1.29
20944,Lee Brice,Country,Say My Name ( Original Mix ),6:31,"Hard Beats , Hard Body",,$ 0.99
20945,Lee Brice,Country,Cinema ( Radio Edit ),3:03,"Hard Beats , Hard Body",,$ 1.29
20946,Lee Brice,Country,Sad Machine,5:50,"Hard Beats , Hard Body",,$ 1.29
20947,Lee Brice,Country,Antidote,4:32,"Hard Beats , Hard Body",,$ 1.29
20948,Lee Brice,Country,Take Over Control ( Feat . Eva Simons ) [ Radio Edit ],3:41,"Hard Beats , Hard Body",,$ 1.29
20949,Lee Brice,Country,Promises ( Skrillex & Nero Remix ),4:28,"Hard Beats , Hard Body",,$ 1.29
20950,Lee Brice,Country,Feel so Close ( Radio Edit ),3:27,"Hard Beats , Hard Body",,$ 1.29
20951,Lee Brice,Country,Wake Me Up,4:07,"Hard Beats , Hard Body",,$ 1.29
20952,Lee Brice,Country,Ready 2 Go ( Hardwell Remix ),6:34,"Hard Beats , Hard Body",,$ 1.29
20953,Lee Brice,Country,On Top,3:51,"Hard Beats , Hard Body",,$ 1.29
20954,Lee Brice,Country,Clarity [ feat . Foxes ],4:31,"Hard Beats , Hard Body",,$ 1.29
20955,Lee Brice,Country,What a Feeling ( Radio Edit ),2:58,"Hard Beats , Hard Body",,$ 1.29
20956,Lee Brice,Country,Scream,3:54,"Hard Beats , Hard Body",,$ 1.29
20957,Lee Brice,Country,Blackout,3:30,"Hard Beats , Hard Body",,$ 1.29
20958,Lee Brice,Country,Live for the Night,3:26,"Hard Beats , Hard Body",,$ 1.29
20959,Lee Brice,Country,Give Me Everything,4:12,"Hard Beats , Hard Body",,$ 1.29
20960,Lee Brice,Country,Breathing,3:54,"Hard Beats , Hard Body",,$ 1.29
20961,Lee Brice,Country,Titanium ( Feat . Sia ),4:05,"Hard Beats , Hard Body",,$ 1.29
20962,Lee Brice,Country,The Night Out ( Single Version ),4:15,"Hard Beats , Hard Body",,$ 1.29
20963,Lee Brice,Country,Yeah 3x,4:01,"Hard Beats , Hard Body",,$ 1.29
20964,Lee Brice,Country,Mr. Saxobeat ( Radio Edit ),3:15,"Hard Beats , Hard Body",,$ 1.29
20965,Lee Brice,Country,Niton ( The Reason ) ( Radio Edit ),2:45,"Hard Beats , Hard Body",,$ 1.29
20966,Lee Brice,Country,Last Chance,4:18,"Hard Beats , Hard Body",,$ 1.29
20967,Lee Brice,Country,Wild Ones ( feat . Sia ),3:52,"Hard Beats , Hard Body",,$ 1.29
20968,Lee Brice,Country,The Veldt ( 8 Minute Edit ),8:40,"Hard Beats , Hard Body",,$ 1.29
20969,Lee Brice,Country,Say My Name ( Original Mix ),6:31,"Hard Beats , Hard Body",,$ 0.99
20970,Lee Brice,Country,Cinema ( Radio Edit ),3:03,"Hard Beats , Hard Body",,$ 1.29
20971,Lee Brice,Country,Sad Machine,5:50,"Hard Beats , Hard Body",,$ 1.29
20972,Lee Brice,Country,Antidote,4:32,"Hard Beats , Hard Body",,$ 1.29
20973,Lee Brice,Country,Take Over Control ( Feat . Eva Simons ) [ Radio Edit ],3:41,"Hard Beats , Hard Body",,$ 1.29
20974,Lee Brice,Country,Promises ( Skrillex & Nero Remix ),4:28,"Hard Beats , Hard Body",,$ 1.29
20975,Lee Brice,Country,Feel so Close ( Radio Edit ),3:27,"Hard Beats , Hard Body",,$ 1.29
20976,Lee Brice,Country,Wake Me Up,4:07,"Hard Beats , Hard Body",,$ 1.29
20977,Lee Brice,Country,Ready 2 Go ( Hardwell Remix ),6:34,"Hard Beats , Hard Body",,$ 1.29
20978,Lee Brice,Country,On Top,3:51,"Hard Beats , Hard Body",,$ 1.29
20979,Lee Brice,Country,Clarity [ feat . Foxes ],4:31,"Hard Beats , Hard Body",,$ 1.29
20980,Lee Brice,Country,What a Feeling ( Radio Edit ),2:58,"Hard Beats , Hard Body",,$ 1.29
20981,Lee Brice,Country,Scream,3:54,"Hard Beats , Hard Body",,$ 1.29
20982,Lee Brice,Country,Blackout,3:30,"Hard Beats , Hard Body",,$ 1.29
