itunes_track_id,music_name,price_amount,length,artist_label,music_album,copyright_text,music_style
6533,Cinderella Man,$ 1.29,4:38,Eminem,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6534,25 to Life,$ 1.29,4:01,Eminem,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6535,So Bad,$ 1.29,5:25,Eminem,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6536,Almost Famous,$ 1.29,4:52,Eminem,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6537,Love the Way You Lie ( feat . Rihanna ),$ 1.29,4:23,Eminem,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6538,You 're Never Over,$ 1.29,5:05,Eminem,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6539,Untitled,$ 1.29,3:14,Eminem,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6540,Ridaz,Album Only,4:59,Eminem,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6541,Session One ( feat . Slaughterhouse ),Album Only,4:28,Unknown,Recovery ( Deluxe Edition ),‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6542,Talkin ‰ Ûª 2 Myself ( feat . Kobe ),$ 1.29,5:00,Eminem,Recovery,‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6543,Wo n't Back Down ( feat . Pink ),$ 1.29,4:25,Eminem Featuring P!nk,Recovery,‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6544,You ‰ Ûªre Never Over,$ 1.29,5:05,Eminem,Recovery,‰ ãÑ 2010 Aftermath Records,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap"
6545,No Me Queda Mas,$ 1.29,3:10,Selena,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6546,Amor Prohibido,$ 1.29,4:26,Selena & Samo,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6547,Tus Desprecios,$ 1.29,3:32,Selena,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6548,Como la Flor,$ 1.29,2:55,Selena & Cristian Castro,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6549,Fotos y Recuerdos,$ 1.29,3:13,Selena & Don Omar,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6550,Bidi Bidi Bom Bom,$ 1.29,4:14,Selena & Selena Gomez,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6551,Ya No,$ 1.29,3:28,Selena,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6552,Techno Cumbia 2012,$ 1.29,3:14,Selena,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6553,El Chico del Apartamento 512,$ 1.29,3:28,Selena,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6554,Enamorada de Ti ( feat . Juan Magan ) [ Merengue Mix ],$ 1.29,2:59,Selena & Juan Magan,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6555,Is It the Beat ? ( Juan Magan Remix ),$ 1.29,3:26,Selena,Enamorada de Ti,"‰ ãÑ 2012 Capitol Latin . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Latin , 404 Washington Ave. Suite 700 , Miami Beach , FL 33139","Regional Mexicano , Music , Latino , Latin Pop"
6556,Home,$ 1.29,3:56,Billy Crudup,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6557,Over Your Shoulder,$ 1.29,2:32,Rudderless,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6558,Hold On,Album Only,3:09,Ben Kweller & Selena Gomez,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6559,Sam Spirals,$ 1.29,2:29,Eef Barzelay,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6560,Beautiful Mess,$ 1.29,2:31,Rudderless,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6561,Stay with You,$ 1.29,2:31,Rudderless,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6562,The Two-Year Hangover,$ 1.29,2:21,Eef Barzelay,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6563,Real Friends,$ 1.29,2:46,Rudderless,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6564,A ***** e,$ 1.29,3:13,Ben Limpic,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6565,Some Things Ca n't Be Thrown Away,$ 1.29,1:13,Eef Barzelay,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6566,Wheels on the Bus,$ 1.29,1:40,Rudderless,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6567,A Day on the Water,$ 1.29,1:04,Eef Barzelay,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6568,The Gig Is Off,$ 1.29,3:26,Eef Barzelay,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6569,Sing Along,$ 1.29,4:26,Billy Crudup,Rudderless ( Original Motion Picture Soundtrack ),‰ ãÑ 2014 Lakeshore Records,"Soundtrack , Music , Soundtrack"
6570,The Crow & the Butterfly,$ 1.29,4:13,Shinedown,The Crow & the Butterfly - EP,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Rock , Music"
6571,The Crow & the Butterfly ( Pull Mix ),$ 1.29,5:24,Shinedown,The Crow & the Butterfly - EP,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Rock , Music"
6572,State of Grace ( Instrumental With Background Vocals ),$ 1.29,4:58,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6573,Red ( Instrumental With Background Vocals ),$ 1.29,3:43,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6574,Treacherous ( Instrumental With Background Vocals ),$ 1.29,4:03,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6575,I Knew You Were Trouble . ( Instrumental With Background Vocals ),$ 1.29,3:40,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6576,All Too Well ( Instrumental With Background Vocals ),$ 1.29,5:30,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6577,22 ( Instrumental With Background Vocals ),$ 1.29,3:53,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6578,I Almost Do ( Instrumental With Background Vocals ),$ 1.29,4:05,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6579,We Are Never Ever Getting Back Together ( Instrumental With Background Vocals ),$ 1.29,3:14,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6580,Stay Stay Stay ( Instrumental With Background Vocals ),$ 1.29,3:27,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6581,The Last Time ( feat . Gary Lightbody ) [ Instrumental With Background Vocals ],$ 1.29,5:01,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6582,Holy Ground ( Instrumental With Background Vocals ),$ 1.29,3:24,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6583,Sad Beautiful Tragic ( Instrumental With Background Vocals ),$ 1.29,4:46,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6584,The Lucky One ( Instrumental With Background Vocals ),$ 1.29,4:02,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6585,Everything Has Changed ( feat . Ed Sheeran ) [ Instrumental With Background Vocals ],$ 1.29,4:06,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6586,Starlight ( Instrumental With Background Vocals ),$ 1.29,3:40,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6587,Begin Again ( Instrumental With Background Vocals ),$ 1.29,3:57,Taylor Swift,Taylor Swift Karaoke : Red,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Honky Tonk , Pop , Teen Pop , Contemporary Country , Rock"
6588,State of Grace,$ 1.29,4:55,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6589,Red,$ 1.29,3:43,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6590,Treacherous,$ 1.29,4:02,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6591,All Too Well,$ 1.29,5:29,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6592,I Almost Do,$ 1.29,4:04,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6593,Stay Stay Stay,$ 1.29,3:25,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6594,The Last Time ( feat . Gary Lightbody ),$ 1.29,4:59,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6595,Holy Ground,$ 1.29,3:22,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6596,Sad Beautiful Tragic,$ 1.29,4:44,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6597,The Lucky One,$ 1.29,4:00,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6598,Starlight,$ 1.29,3:40,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6599,Begin Again,$ 1.29,3:57,Taylor Swift,Red,"‰ ãÑ 2012 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop"
6600,Tim McGraw ( Instrumental With Background Vocals ),$ 0.99,3:54,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6601,Picture to Burn ( Instrumental With Background Vocals ),$ 0.99,2:56,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6602,Teardrops On My Guitar ( Instrumental With Background Vocals ),$ 0.99,3:34,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6603,A Place In This World ( Instrumental With Background Vocals ),$ 0.99,3:29,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6604,Cold As You ( Instrumental With Background Vocals ),$ 0.99,4:10,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6605,The Outside ( Instrumental With Background Vocals ),$ 0.99,3:30,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6606,Tied Together With a Smile ( Instrumental With Background Vocals ),$ 0.99,4:11,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6607,Stay Beautiful ( Instrumental With Background Vocals ),$ 0.99,4:07,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6608,Should 've Said No ( Instrumental With Background Vocals ),$ 0.99,4:05,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6609,Mary 's Song ( Oh My My My ) [ Instrumental With Background Vocals ],$ 0.99,3:36,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6610,Our Song ( Instrumental With Background Vocals ),$ 0.99,3:24,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6611,I 'm Only Me When I 'm With You ( Instrumental With Background Vocals ),$ 0.99,3:43,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6612,Invisible ( Instrumental With Background Vocals ),$ 0.99,3:26,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6613,A Perfectly Good Heart ( Instrumental With Background Vocals ),$ 0.99,3:47,Taylor Swift,Taylor Swift Karaoke ( Instrumentals With Background Vocals ),"‰ ãÑ 2009 Big Machine Records , LLC","Country , Music , Contemporary Country , Honky Tonk"
6614,Welcome To New York ( Karaoke Version ),$ 1.29,3:29,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6615,Blank Space ( Karaoke Version ),$ 1.29,3:48,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6616,Style ( Karaoke Version ),$ 1.29,3:50,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6617,Out of the Woods ( Karaoke Version ),$ 1.29,3:53,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6618,All You Had To Do Was Stay ( Karaoke Version ),$ 1.29,3:11,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6619,Shake It Off ( Karaoke Version ),$ 1.29,3:37,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6620,I Wish You Would ( Karaoke Version ),$ 1.29,3:24,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6621,Bad Blood ( Karaoke Version ),$ 1.29,3:29,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6622,Wildest Dreams ( Karaoke Version ),$ 1.29,3:38,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6623,How You Get the Girl ( Karaoke Version ),$ 1.29,4:05,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6624,This Love ( Karaoke Version ),$ 1.29,4:07,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6625,I Know Places ( Karaoke Version ),$ 1.29,3:13,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6626,Clean ( Karaoke Version ),$ 1.29,4:29,Taylor Swift,Taylor Swift Karaoke : 1989,"‰ ãÑ 2014 Big Machine Records , LLC","Pop , Music"
6627,Welcome To New York,$ 1.29,3:32,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6628,Blank Space,$ 1.29,3:51,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6629,Out of the Woods,$ 1.29,3:55,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6630,All You Had To Do Was Stay,$ 1.29,3:13,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6631,Shake It Off,$ 1.29,3:39,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6632,I Wish You Would,$ 1.29,3:27,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6633,Bad Blood,$ 1.29,3:31,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6634,Wildest Dreams,$ 1.29,3:40,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6635,How You Get the Girl,$ 1.29,4:07,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6636,This Love,$ 1.29,4:10,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6637,I Know Places,$ 1.29,3:15,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6638,Clean,$ 1.29,4:31,Taylor Swift,1989,"‰ ãÑ 2014 Big Machine Records , LLC .","Pop , Music , Rock"
6639,Mine ( Instrumental With Background Vocals ),$ 1.29,3:54,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6640,Sparks Fly ( Instrumental With Background Vocals ),$ 1.29,4:24,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6641,Back To December ( Instrumental With Background Vocals ),$ 1.29,4:57,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6642,Speak Now ( Instrumental With Background Vocals ),$ 1.29,4:04,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6643,Dear John ( Instrumental With Background Vocals ),$ 1.29,6:47,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6644,Mean ( Instrumental With Background Vocals ),$ 1.29,4:00,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6645,The Story of Us ( Instrumental With Background Vocals ),$ 1.29,4:29,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6646,Never Grow Up ( Instrumental With Background Vocals ),$ 1.29,4:54,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6647,Enchanted ( Instrumental With Background Vocals ),$ 1.29,5:56,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6648,Better Than Revenge ( Instrumental With Background Vocals ),$ 1.29,3:38,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6649,Innocent ( Instrumental With Background Vocals ),$ 1.29,5:06,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6650,Haunted ( Instrumental With Background Vocals ),$ 1.29,4:06,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6651,Last Kiss ( Instrumental With Background Vocals ),$ 1.29,6:11,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6652,Long Live ( Instrumental With Background Vocals ),$ 1.29,5:17,Taylor Swift,Taylor Swift Karaoke : Speak Now,"‰ ãÑ 2013 Big Machine Records , LLC .","Country , Music , Rock , Contemporary Country , Honky Tonk"
6653,Blurred Lines ( feat . T.I. & Pharrell Williams ),Album Only,4:22,Robin Thicke,2014 GRAMMYå ¨ Nominees,‰ ãÑ 2014 The Recording Academy . Manufactured and Distributed by Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . All Rights Reserved .,"Pop , Music"
6654,Retrograde,Album Only,3:43,James Blake,2014 GRAMMYå ¨ Nominees,‰ ãÑ 2014 The Recording Academy . Manufactured and Distributed by Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . All Rights Reserved .,"Pop , Music"
6655,Swimming Pools ( Drank ),Album Only,4:07,Kendrick Lamar,2014 GRAMMYå ¨ Nominees,‰ ãÑ 2014 The Recording Academy . Manufactured and Distributed by Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . All Rights Reserved .,"Pop , Music"
6656,Lego House,Album Only,3:05,Ed Sheeran,2014 GRAMMYå ¨ Nominees,‰ ãÑ 2014 The Recording Academy . Manufactured and Distributed by Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . All Rights Reserved .,"Pop , Music"
6657,Mine Would Be You,Album Only,3:59,Blake Shelton,2014 GRAMMYå ¨ Nominees,‰ ãÑ 2014 The Recording Academy . Manufactured and Distributed by Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . All Rights Reserved .,"Pop , Music"
6658,Merry Go ` Round,Album Only,3:28,Kacey Musgraves,2014 GRAMMYå ¨ Nominees,‰ ãÑ 2014 The Recording Academy . Manufactured and Distributed by Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . All Rights Reserved .,"Pop , Music"
