song_id,date_released,genre_desc,duration_min,song_name_text,collection_name,price_tag,performer,publisher_info
18674,"May 3 , 2005",Rock,3:02,7 Minutes In Heaven ( Atavan Halen ),From Under The Cork Tree,$ 1.29,Fall Out Boy,( C ) 2005 The Island Def Jam Music Group
18675,"May 3 , 2005",Rock,3:23,Sophmore Slump Or Comeback Of The Year,From Under The Cork Tree,$ 1.29,Fall Out Boy,( C ) 2005 The Island Def Jam Music Group
18676,"May 3 , 2005",Rock,3:23,"Champagne For My Real Friends , Real Pain For My Sham Friends",From Under The Cork Tree,$ 0.99,Fall Out Boy,( C ) 2005 The Island Def Jam Music Group
18677,"May 3 , 2005",Rock,3:31,I Slept With Someone In Fall Out Boy And All I Got Was This Stupid Song Written About Me,From Under The Cork Tree,$ 1.29,Fall Out Boy,( C ) 2005 The Island Def Jam Music Group
18678,"May 3 , 2005",Rock,2:49,"A Little Less Sixteen Candles , A Little More Touch Me '' ''",From Under The Cork Tree,$ 1.29,Fall Out Boy,( C ) 2005 The Island Def Jam Music Group
18679,"May 3 , 2005",Rock,3:27,Get Busy Living Or Get Busy Dying ( Do Your Part To Save The Scene And Stop Going To Shows ),From Under The Cork Tree,$ 0.99,Fall Out Boy,( C ) 2005 The Island Def Jam Music Group
18680,"May 3 , 2005",Rock,3:40,XO,From Under The Cork Tree,$ 1.29,Fall Out Boy,( C ) 2005 The Island Def Jam Music Group
18681,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",5:53,Double Play,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18682,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",5:11,Real Time,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18683,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",3:51,From the Ground Up,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18684,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",4:55,Brenda 's Theme,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18685,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",7:33,Birdie 's Bounce,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18686,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",6:24,Jave,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18687,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",6:58,Northern Lights,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18688,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",7:10,King Street,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18689,"July 1 , 2003","Smooth Jazz , Jazz , Pop , Jazz Fusion , Avant Garde & Free Jazz",5:37,Still in Love,From the Ground Up,$ 0.99,Steven Lee Group,( C ) 2003 Steven Lee Group
18690,"September 17 , 2012","Dance & Electronic , Drum & Bass",5:35,Transmissions ( Mindscape Remix ),From the Shadows ( Album Sampler ) EP,$ 0.89,Black Sun Empire,2012 Black Sun Empire Recordings
18691,"September 17 , 2012","Dance & Electronic , Drum & Bass",5:04,Eraser ( Neonlight Remix ),From the Shadows ( Album Sampler ) EP,$ 0.89,Black Sun Empire,2012 Black Sun Empire Recordings
18692,"September 17 , 2012","Dance & Electronic , Drum & Bass",5:43,Inpeak ( Telekinesis Remix ),From the Shadows ( Album Sampler ) EP,$ 0.89,Black Sun Empire,2012 Black Sun Empire Recordings
18693,"September 17 , 2012","Dance & Electronic , Drum & Bass",4:59,Chaingang ( Jade Remix ),From the Shadows ( Album Sampler ) EP,$ 0.89,Black Sun Empire,2012 Black Sun Empire Recordings
18694,"April 8 , 2013","Dance & Electronic , Drum & Bass",5:26,All is Lost ( Original ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18695,"April 8 , 2013","Dance & Electronic , Drum & Bass",6:05,All is Lost ( Memtrix Remix ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18696,"April 8 , 2013","Dance & Electronic , Drum & Bass",4:57,All is Lost ( Telekinesis Remix ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18697,"April 8 , 2013","Dance & Electronic , Drum & Bass",5:43,Dawn of a Dark Day ( Original ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18698,"April 8 , 2013","Dance & Electronic , Drum & Bass",5:36,Dawn of a Dark Day ( Prolix Remix ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18699,"April 8 , 2013","Dance & Electronic , Drum & Bass",6:38,Dawn of a Dark Day ( Receptor Remix ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18700,"April 8 , 2013","Dance & Electronic , Drum & Bass",4:40,Killing the Light ( Original ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18701,"April 8 , 2013","Dance & Electronic , Drum & Bass",4:40,Killing the Light ( June Miller Remix ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18702,"April 8 , 2013","Dance & Electronic , Drum & Bass",5:26,Killing the Light ( Icicle Remix ),From the Shadows ( Remix ) - EP,$ 0.99,Black Sun Empire,( c ) Black Sun Empire
18703,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:20,Feed the Machine ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18704,"October 15 , 2012","Dance & Electronic , Drum & Bass",4:28,Salvador ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18705,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:33,Tripel ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18706,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:08,Thunderbolt ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18707,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:43,Dawn of a Dark Day ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18708,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:08,Homage ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18709,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:26,All is Lost ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18710,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:18,Descent ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18711,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:00,Adaptation ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18712,"October 15 , 2012","Dance & Electronic , Drum & Bass",4:40,Killing the Light ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18713,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:17,Drizzle ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18714,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:32,Battalion ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18715,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:40,Delorean ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18716,"October 15 , 2012","Dance & Electronic , Drum & Bass",4:56,Exoplanet ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18717,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:23,Battlefish ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18718,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:36,Extraction ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18719,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:35,Transmissions ( Mindscape Remix ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18720,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:38,Illusions ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18721,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:44,Datahub ( Mindscape Remix ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18722,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:34,Machines ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18723,"October 15 , 2012","Dance & Electronic , Drum & Bass",4:59,Chaingang ( Jade Remix ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18724,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:43,Inpeak ( Telekinesis Remix ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18725,"October 15 , 2012","Dance & Electronic , Drum & Bass",6:00,Lotus ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18726,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:04,Eraser ( Neonlight Remix ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18727,"October 15 , 2012","Dance & Electronic , Drum & Bass",6:11,Resilience ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18728,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:49,Poison ( Original ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18729,"October 15 , 2012","Dance & Electronic , Drum & Bass",5:30,Roulette ( Gridlok Remix ),From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18730,"October 15 , 2012","Dance & Electronic , Drum & Bass",56:05:00,From the Shadows - Continuous Mix,From the Shadows,$ 0.99,Black Sun Empire,( c ) 2012 Black Sun Empire Recordings
18731,"March 26 , 2013",Soundtracks,0:29,Frozen Planet Opening Titles,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18732,"March 26 , 2013",Soundtracks,2:01,The North Pole,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18733,"March 26 , 2013",Soundtracks,1:20,Rapid Change,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18734,"March 26 , 2013",Soundtracks,1:00,Surfing Penguins,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18735,"March 26 , 2013",Soundtracks,3:52,Antarctic Mystery,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18736,"March 26 , 2013",Soundtracks,4:11,Flying South,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18737,"March 26 , 2013",Soundtracks,2:05,Stones,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18738,"March 26 , 2013",Soundtracks,2:41,McKenzie River,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18739,"March 26 , 2013",Soundtracks,3:33,Cubs ' First Hunt,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18740,"March 26 , 2013",Soundtracks,3:01,Narwhals,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18741,"March 26 , 2013",Soundtracks,2:08,Elephant Seal Duel,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18742,"March 26 , 2013",Soundtracks,2:19,Returning Seabirds / Albatross Love,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18743,"March 26 , 2013",Soundtracks,1:24,Ice Sculptures,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18744,"March 26 , 2013",Soundtracks,1:28,Leaping Penguins,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18745,"March 26 , 2013",Soundtracks,2:48,Owlets / Protection,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18746,"March 26 , 2013",Soundtracks,3:38,Seal Ballet / Arrival of the Humpbacks,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18747,"March 26 , 2013",Soundtracks,0:49,Lazy Bear,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18748,"March 26 , 2013",Soundtracks,1:35,Exercise,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18749,"March 26 , 2013",Soundtracks,2:27,Belugas,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18750,"March 26 , 2013",Soundtracks,3:05,Competing for the Girl,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18751,"March 26 , 2013",Soundtracks,1:16,The Long March,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18752,"March 26 , 2013",Soundtracks,3:04,Winter,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18753,"March 26 , 2013",Soundtracks,2:01,Activity,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18754,"March 26 , 2013",Soundtracks,1:53,Weasel,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18755,"March 26 , 2013",Soundtracks,3:24,Winter Sets in,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18756,"March 26 , 2013",Soundtracks,5:38,Battle of Wills,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18757,"March 26 , 2013",Soundtracks,3:00,Emperors Return,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18758,"March 26 , 2013",Soundtracks,1:23,Greenland Patrol,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18759,"March 26 , 2013",Soundtracks,1:52,Minus Forty,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18760,"March 26 , 2013",Soundtracks,1:27,Following the Herd,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18761,"March 26 , 2013",Soundtracks,1:31,Walrus Kill,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18762,"March 26 , 2013",Soundtracks,2:36,Scott 's Legacy,Frozen Planet ( Soundtrack from the TV series ),$ 0.99,George Fenton,( C ) 2013 Silva Screen Records
18763,"June 1 , 2009","International , Caribbean & Cuba , Reggae",4:02,Full Attention,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18764,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:55,Either or Either,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18765,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:52,Do n't Blame It On Me,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18766,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:55,All In The Game,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18767,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:46,Freedom,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18768,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:37,No More Pain,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18769,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:57,Six For a Nine,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18770,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:50,Your Fool,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18771,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:53,I Want To See You,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18772,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:44,Empty Inside,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18773,"June 1 , 2009","International , Caribbean & Cuba , Reggae",4:01,What A Gwan,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18774,"June 1 , 2009","International , Caribbean & Cuba , Reggae",4:03,Send For Me,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18775,"June 1 , 2009","International , Caribbean & Cuba , Reggae",3:52,Love Means Never To Say I 'm Sorry,Full Attention,$ 0.99,Beres Hammond,( c ) 2000 Jet Star Music Ltd
18776,"September 27 , 2011","Rock , Classic Rock",2:35,Get Up And Dance,Full Circle,$ 0.99,The Doors,1972 Elektra Records
18777,"September 27 , 2011","Rock , Classic Rock",3:17,4 Billion Souls,Full Circle,$ 0.99,The Doors,1972 Elektra Records
18778,"September 27 , 2011","Rock , Classic Rock",5:47,Verdilac,Full Circle,$ 0.99,The Doors,1972 Elektra Records
18779,"September 27 , 2011","Rock , Classic Rock",3:30,Hardwood Floor,Full Circle,$ 0.99,The Doors,1972 Elektra Records
18780,"September 27 , 2011","Rock , Classic Rock",4:39,Good Rockin ',Full Circle,$ 0.99,The Doors,1972 Elektra Records
18781,"September 27 , 2011","Rock , Classic Rock",5:19,The Mosquito,Full Circle,$ 0.99,The Doors,1972 Elektra Records
18782,"September 27 , 2011","Rock , Classic Rock",5:47,The Piano Bird,Full Circle,$ 0.99,The Doors,1972 Elektra Records
18783,"September 27 , 2011","Rock , Classic Rock",3:10,It Slipped My Mind,Full Circle,$ 0.99,The Doors,1972 Elektra Records
18784,"September 27 , 2011","Rock , Classic Rock",6:29,The Peking King And The New York Queen,Full Circle,$ 0.99,The Doors,1972 Elektra Records
18785,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",1:13,Intro,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18786,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",6:00,I Ca n't Be Touched,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18787,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",5:09,Do n't Knows,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18788,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",4:14,Jako Ii,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18789,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",5:13,Sdg,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18790,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",6:06,Big Baller,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18791,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",2:16,Ponomo Radio,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18792,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",6:40,My Enemy,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18793,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",5:21,U Neva Know,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18794,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",5:18,Fully Automatic,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18795,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",4:28,Natural Born Killa ( Remix ),Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18796,"November 4 , 1997","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",2:37,Outro,Fully Automatic,$ 0.99,The Notorious Outlaw Jako James Featuring Notorious James Gang,( C ) 2003 Ponomo Records
18797,"October 4 , 2006","R&B , Soul",4:25,Funky Music,Function At The Junction,$ 0.99,B.T. Express,( c ) 2006 Roadshow
18798,"October 4 , 2006","R&B , Soul",3:56,Expose Yourself,Function At The Junction,$ 0.99,B.T. Express,( c ) 2006 Roadshow
18799,"October 4 , 2006","R&B , Soul",4:06,Scratch My Itch,Function At The Junction,$ 0.99,B.T. Express,( c ) 2006 Roadshow
18800,"October 4 , 2006","R&B , Soul",3:59,Eyes,Function At The Junction,$ 0.99,B.T. Express,( c ) 2006 Roadshow
18801,"October 4 , 2006","R&B , Soul",3:50,We Got It Together,Function At The Junction,$ 0.99,B.T. Express,( c ) 2006 Roadshow
18802,"October 4 , 2006","R&B , Soul",4:14,Sunshine,Function At The Junction,$ 0.99,B.T. Express,( c ) 2006 Roadshow
18803,"October 4 , 2006","R&B , Soul",3:34,The Door To My Mind,Function At The Junction,$ 0.99,B.T. Express,( c ) 2006 Roadshow
18804,"October 4 , 2006","R&B , Soul",3:49,How Big Can You Dream,Function At The Junction,$ 0.99,B.T. Express,( c ) 2006 Roadshow
18805,"October 28 , 2008","R&B , Pop",3:35,So What [ Explicit ],Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18806,"October 28 , 2008","R&B , Pop",4:11,Sober,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18807,"October 28 , 2008","R&B , Pop",4:36,I Do n't Believe You,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18808,"October 28 , 2008","R&B , Pop",3:24,One Foot Wrong,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18809,"October 28 , 2008","R&B , Pop",3:51,Please Do n't Leave Me,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18810,"October 28 , 2008","R&B , Pop",3:36,Bad Influence,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18811,"October 28 , 2008","R&B , Pop",3:24,Funhouse [ Explicit ],Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18812,"October 28 , 2008","R&B , Pop",3:26,Crystal Ball,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18813,"October 28 , 2008","R&B , Pop",4:17,Mean [ Explicit ],Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18814,"October 28 , 2008","R&B , Pop",3:52,It 's All Your Fault,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18815,"October 28 , 2008","R&B , Pop",3:15,Ave Mary A,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18816,"October 28 , 2008","R&B , Pop",3:47,Glitter In the Air,Funhouse ( Explicit ),$ 1.29,P!nk,( c ) 2006 Roadshow
18817,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",4:20,No Problem Theme [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18818,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",4:55,Bang Bang [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18819,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",3:20,Drink the Night Away [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18820,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",4:16,Funk in Yo Trunk [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18821,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",4:50,Wisconsins Crunk [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18822,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",5:33,Loud [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18823,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",4:20,We Make the Temperature Rise [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18824,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",5:12,Brag Rappa [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18825,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",3:24,Order Up [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18826,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",4:13,Mind Boggling,Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18827,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",5:50,Money [ Explicit ],Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18828,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",4:04,Walk Through Our Lives,Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18829,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",1:32,Too Sexy,Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
18830,"December 21 , 2012","Dance & Electronic , Rap & Hip-Hop",4:09,Masterpiece,Funk 4 Yo Trunk [ Explicit ],$ 0.99,No Problem,2012 No Problem
