song_entry_id,rights_info,price_amount,music_title,genre_name,performer_name,release_day,album_title_name,track_time
3893,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3894,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3895,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,1-Jun-15,Everything Is 4,5:13
3896,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3897,2013 American King Music,$ 0.99,Cyberlove ( feat . Mims ),"Pop , Music , R&B / Soul",Jason Derulo,20-Nov-13,Cyberlove ( feat . Mims ) - Single,3:44
3898,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3899,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3900,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3901,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3902,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,1-Jun-15,Everything Is 4,5:13
3903,2012 Warner Bros. . Records Inc.,$ 1.29,Undefeated,"Pop , Music , Rock , R&B / Soul , Contemporary R&B",Jason Derulo,22-May-12,Undefeated - Single,3:36
3904,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3905,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3906,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3907,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3908,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3909,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3910,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3911,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3912,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,1-Jun-15,Everything Is 4,5:13
3913,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3914,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3915,2011 Warner Bros. . Records Inc.,$ 1.29,Do n't Wan na Go Home,"Pop,Music,Hip-Hop / Rap , Rap , Rock , R&B / Soul , Contemporary R&B",Jason Derulo,20-May-11,Do n't Wan na Go Home - Single,3:26
3916,2014 Warner Bros. . Records Inc.,$ 1.29,Talk Dirty ( en Espa ' ± ol ) [ feat . 2 Chainz ],"Pop , Music",Jason Derulo,11-Mar-14,Talk Dirty ( en Espa ' ± ol ) [ feat . 2 Chainz ] - Single,2:57
3917,2014 Warner Bros. . Records Inc.,$ 1.29,Talk Dirty ( en Espa ' ± ol ) [ feat . 2 Chainz ],"Pop , Music",Jason Derulo,11-Mar-14,Talk Dirty ( en Espa ' ± ol ) [ feat . 2 Chainz ] - Single,2:57
3918,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3919,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3920,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3921,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3922,2014 Warner Bros. . Records Inc.,$ 1.29,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ],"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",Jason Derulo,2-May-14,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,4:07
3923,"2014 Hardwell Productions B.V. , under exclusive license to Cloud 9 Music B.V. / Ultra Records , LLC",$ 1.29,Dare You ( feat . Matthew Koma & Bebe Rexha ) [ Acoustic Version ],"Dance , Music , Electronic , Rock , House",Hardwell,23-Jan-15,United We Are,3:06
3924,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,1-Jun-15,Everything Is 4,5:13
3925,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,1-Jun-15,Everything Is 4,5:13
3926,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,1-Jun-15,Everything Is 4,5:13
3927,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,1-Jun-15,Everything Is 4,5:13
3928,2015 BY Music,$ 1.29,Want to Want Me,"Pop , Music",Jason Derulo,27-Apr-15,Summer Hits,3:27
3929,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3930,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3931,2011 Warner Bros. . Records Inc.,$ 1.29,Breathing,"Pop , Music",Jason Derulo,9-Sep-11,Breathing - Single,3:54
3932,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3933,2014 Warner Bros. . Records Inc.,$ 1.29,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ],"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,5-May-14,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,4:07
3934,2014 Warner Bros. . Records Inc.,$ 1.29,Wiggle ( feat . Snoop Dogg ) [ TWRK Remix ],"Dance , Music , R&B / Soul",Jason Derulo,29-Jul-14,Wiggle ( feat . Snoop Dogg ) [ TWRK Remix ] - Single,3:52
3935,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,1-Jun-15,Everything Is 4,5:13
3936,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3937,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3938,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3939,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3940,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3941,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3942,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3943,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3944,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3945,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3946,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3947,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3948,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3949,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3950,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3951,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3952,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3953,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3954,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3955,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3956,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3957,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3958,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3959,2011 This Compilation P2011 Warner Bros. . Records Inc.,$ 1.29,Whatcha Say ( Klubjumpers Remix Radio ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Dec-11,Reloaded,4:02
3960,"2012 Ultra Records , Inc.",$ 0.99,Raise Your Weapon,"Dance , Music , Electronic",deadmau5,7-Feb-12,Ultra Dance 13,7:52
3961,"2010 Ultra Records , Inc.",$ 1.29,So Far Away ( with Haley ),"Dance , Music , Electronic",Kaskade & Seamus Haji,25-May-10,Ultra Weekend 6,6:48
3962,2010 Warner Bros. . Records Inc.,$ 1.29,The Sky 's the Limit ( Wideboys Club Mix ),"Pop , Music , R&B / Soul,Hip-Hop / Rap , Rap , Rock , Contemporary R&B",Jason Derulo,1-Jul-11,Jason Derulo ( Special Edition ) - EP,7:01
3963,2010 Warner Bros. . Records Inc.,$ 1.29,The Sky 's the Limit ( Wideboys Club Mix ),"Pop , Music , R&B / Soul,Hip-Hop / Rap , Rap , Rock , Contemporary R&B",Jason Derulo,1-Jul-11,Jason Derulo ( Special Edition ) - EP,7:01
3964,2010 Warner Bros. . Records Inc.,$ 1.29,The Sky 's the Limit ( Wideboys Club Mix ),"Pop , Music , R&B / Soul,Hip-Hop / Rap , Rap , Rock , Contemporary R&B",Jason Derulo,1-Jul-11,Jason Derulo ( Special Edition ) - EP,7:01
3965,2010 Warner Bros. . Records Inc.,$ 1.29,The Sky 's the Limit ( Wideboys Club Mix ),"Pop , Music , R&B / Soul,Hip-Hop / Rap , Rap , Rock , Contemporary R&B",Jason Derulo,1-Jul-11,Jason Derulo ( Special Edition ) - EP,7:01
3966,2010 Warner Bros. . Records Inc.,$ 1.29,The Sky 's the Limit ( Wideboys Club Mix ),"Pop , Music , R&B / Soul,Hip-Hop / Rap , Rap , Rock , Contemporary R&B",Jason Derulo,1-Jul-11,Jason Derulo ( Special Edition ) - EP,7:01
3967,2010 Warner Bros. . Records Inc.,$ 1.29,The Sky 's the Limit ( Wideboys Club Mix ),"Pop , Music , R&B / Soul,Hip-Hop / Rap , Rap , Rock , Contemporary R&B",Jason Derulo,1-Jul-11,Jason Derulo ( Special Edition ) - EP,7:01
3968,2011 Warner Bros. . Records Inc.,$ 1.29,That 's My Shhh,"Pop , Music , Rock",Jason Derulo,26-Aug-11,That 's My Shhh - Single,4:20
3969,2011 Warner Bros. . Records Inc.,$ 1.29,Make It Up As We Go,"Pop , Music , Rock",Jason Derulo,2-Sep-11,Make It Up As We Go - Single,3:10
3970,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3971,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3972,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3973,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3974,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3975,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3976,2011 Warner Bros. . Records Inc.,$ 1.29,Dumb,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,19-Sep-11,Future History,3:50
3977,2011 Warner Bros. . Records Inc.,$ 1.99,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",Jason Derulo,16-Sep-11,Future History ( Deluxe Version ),3:13
3978,"Compilation 2011 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",Album Only,Children ( feat . Chiddy ) [ NOW What 's Next Bonus Track ],"Pop , Music",V V Brown & Chiddy,8-Nov-11,"NOW That 's What I Call Music , Vol . 40",3:13
3979,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3980,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3981,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3982,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , R&B / Soul , Contemporary R&B , Dance , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3983,2011 Warner Bros. . Records Inc.,$ 1.29,It Girl,"Pop , Music , Rock , R&B / Soul , Contemporary R&B",Jason Derulo,9-Aug-11,It Girl - Single,3:12
3984,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3985,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3986,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3987,"2013 , 2014 Warner Bros. . Records Inc.",$ 1.29,Marry Me,"Pop , Music , Dance , R&B / Soul , Contemporary R&B , Rock",Jason Derulo,15-Apr-14,Talk Dirty,3:45
3988,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3989,2015 Warner Bros. . Records Inc.,$ 1.29,X2CU,"Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B",Jason Derulo,29-May-15,Everything Is 4,5:13
3990,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,$ 1.29,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",Skrillex & Diplo,24-Feb-15,Skrillex and Diplo Present Jack '``,3:30
3991,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",$ 1.29,Fire Away,"Dance , Music , Electronic , Rock",Skrillex,14-Mar-14,Recess,5:42
3992,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",$ 1.29,Fire Away,"Dance , Music , Electronic , Rock",Skrillex,14-Mar-14,Recess,5:42
3993,"2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",$ 1.29,Skrillex Orchestral Suite By Varien ( Bonus Track ),"Dance , Music , Electronic",Skrillex,27-Dec-11,Bangarang,6:54
3994,"2015 Republic Records , a division of UMG Recordings , Inc.",$ 1.29,Love Myself,"Pop , Music , Rock",Hailee Steinfeld,7-Aug-15,Love Myself - Single,3:38
3995,2011 Hubbub !,$ 0.99,Rudolph Blue,"Holiday , Music , Rock",Brian Fechino,8-Nov-11,A Rock By The Sea Christmas : : Volume 2,1:57
3996,2012 Fat Possum Records,$ 0.99,No One Can Save You,"Alternative , Music , Rock , Adult Alternative",Elle King,13-Mar-12,Good to Be a Man - Single,2:14
3997,"2015 Artist Partner Group , Inc",$ 1.29,Some Type of Love,"Pop , Music , Rock",Charlie Puth,,Nine Track Mind,3:05
3998,2012 Walt Disney Records,$ 1.29,Arcade Finale,"Soundtrack , Music , Original Score",Henry Jackman,30-Oct-12,Wreck-It Ralph ( Original Score ),3:19
3999,2015 OWSLA,$ 1.29,Booty Free ( feat . Dell Harris ),"Dance , Music , Electronic , Electronica",AC Slater,17-Mar-15,OWSLA Spring Compilation 2015,4:29
4000,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",$ 1.29,Kill Everybody ( Bare Noize Remix ),"Dance , Music , House , Electronic",Skrillex,21-Dec-10,Scary Monsters and Nice Sprites,4:41
4001,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",$ 1.29,Fire Away,"Dance , Music , Electronic , Rock",Skrillex,14-Mar-14,Recess,5:42
4002,"2015 Island Records , a division of UMG Recordings , Inc.",$ 1.29,This Is What It Takes,"Pop , Music , Rock , Vocal , Dance , Teen Pop",Shawn Mendes,14-Apr-15,Handwritten,3:50
4003,2015 Kemosabe Records,Album Only,Track 14,"Pop,Music,Hip-Hop / Rap , Rap , Rock",R. City,,What Dreams Are Made Of,--
4004,"2015 The Weeknd XO , Inc. . Manufactured and Marketed by Republic Records , a Division of UMG Recordings , Inc.",$ 1.29,Angel,"R&B / Soul , Music",The Weeknd,28-Aug-15,Beauty Behind the Madness,6:17
4005,"2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Album Only,Kiss Land,"R&B / Soul , Music , Rock , Contemporary R&B",The Weeknd,10-Sep-13,Kiss Land,--
4006,"2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Album Only,Kiss Land,"R&B / Soul , Music , Rock , Contemporary R&B",The Weeknd,10-Sep-13,Kiss Land,--
4007,"2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Album Only,Kiss Land,"R&B / Soul , Music , Rock , Contemporary R&B",The Weeknd,10-Sep-13,Kiss Land,--
4008,"2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Album Only,Kiss Land,"R&B / Soul , Music , Rock , Contemporary R&B",The Weeknd,10-Sep-13,Kiss Land,--
4009,"2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Album Only,Kiss Land,"R&B / Soul , Music , Rock , Contemporary R&B",The Weeknd,10-Sep-13,Kiss Land,--
4010,"2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Album Only,Kiss Land,"R&B / Soul , Music , Rock , Contemporary R&B",The Weeknd,10-Sep-13,Kiss Land,--
4011,"2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Album Only,Kiss Land,"R&B / Soul , Music , Rock , Contemporary R&B",The Weeknd,10-Sep-13,Kiss Land,--
4012,"2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Album Only,Kiss Land,"R&B / Soul , Music , Rock , Contemporary R&B",The Weeknd,10-Sep-13,Kiss Land,--
4013,"2013 Universal Republic Records , a division of UMG Recordings , Inc.",$ 1.29,Shooting Arrows At the Sky,"Soundtrack , Music , Original Score , Classical , Soundtrack",Santigold,19-Nov-13,The Hunger Games : Catching Fire ( Original Motion Picture Soundtrack ),3:36
4014,"2015 The Weeknd XO , Inc.",$ 1.29,Till Dawn ( Here Comes the Sun ),"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,Echoes of Silence,5:19
4015,"2015 The Weeknd XO , Inc.",$ 1.29,Till Dawn ( Here Comes the Sun ),"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,Echoes of Silence,5:19
4016,"2015 The Weeknd XO , Inc.",$ 1.29,Twenty Eight,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,House of Balloons,4:18
4017,"2015 The Weeknd XO , Inc.",$ 1.29,Valerie,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,Thursday,4:46
4018,"2015 The Weeknd XO , Inc.",$ 1.29,Valerie,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,Thursday,4:46
4019,"2015 The Weeknd XO , Inc.",$ 1.29,Valerie,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,Thursday,4:46
4020,"2015 The Weeknd XO , Inc.",$ 1.29,Twenty Eight,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,House of Balloons,4:18
4021,"2015 The Weeknd XO , Inc.",$ 1.29,Twenty Eight,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,House of Balloons,4:18
4022,"2015 The Weeknd XO , Inc.",$ 1.29,Twenty Eight,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,House of Balloons,4:18
4023,"2015 The Weeknd XO , Inc.",$ 1.29,Twenty Eight,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,House of Balloons,4:18
4024,"2015 The Weeknd XO , Inc.",$ 1.29,Twenty Eight,"R&B / Soul , Music , Contemporary R&B , Rock",The Weeknd,17-Feb-15,House of Balloons,4:18
4025,"2015 The Weeknd XO , Inc. . Manufactured and Marketed by Republic Records , a Division of UMG Recordings , Inc.",$ 1.29,Angel,"R&B / Soul , Music",The Weeknd,28-Aug-15,Beauty Behind the Madness,6:17
4026,"2015 The Weeknd XO , Inc. . Manufactured and Marketed by Republic Records , a Division of UMG Recordings , Inc.",$ 1.29,Angel,"R&B / Soul , Music",The Weeknd,28-Aug-15,Beauty Behind the Madness,6:17
4027,"2015 The Weeknd XO , Inc. . Manufactured and Marketed by Republic Records , a Division of UMG Recordings , Inc.",$ 1.29,Angel,"R&B / Soul , Music",The Weeknd,28-Aug-15,Beauty Behind the Madness,6:17
