item_id,music_album,play_time,release_date,copyright_details,song_title,singer_name,genre_class,item_price
6664,Speak Now,4:00,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Speak Now,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6665,Speak Now,6:43,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Dear John,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6666,Speak Now,4:25,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",The Story of Us,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6667,Speak Now,4:50,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Never Grow Up,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6668,Speak Now,5:52,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Enchanted,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6669,Speak Now,3:37,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Better Than Revenge,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6670,Speak Now,5:02,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Innocent,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6671,Speak Now,4:02,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Haunted,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6672,Speak Now,6:07,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Last Kiss,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6673,Speak Now,5:17,25-Oct-10,"‰ ãÑ 2010 Big Machine Records , LLC .",Long Live,Taylor Swift,"Country , Music , Rock , Contemporary Country , Honky Tonk",$ 1.29
6674,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),4:06,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",Fearless ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6675,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),4:58,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",Fifteen ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6676,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),3:59,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",Love Story ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6677,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),4:19,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",Hey Stephen ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6678,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),3:58,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",White Horse ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6679,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),3:57,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",You Belong With Me ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6680,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),4:28,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC","Breathe ( Instrumental Only , No Background Vocals )",Taylor Swift,"Country , Music",$ 0.99
6681,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),3:24,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",Tell Me Why ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6682,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),4:24,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",You 're Not Sorry ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6683,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),4:06,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",The Way I Loved You ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6684,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),3:48,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",Forever & Always ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6685,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),4:10,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",The Best Day ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6686,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),4:40,7-Apr-09,"‰ ãÑ 2009 Big Machine Records , LLC",Change ( Instrumental With Background Vocals ),Taylor Swift,"Country , Music",$ 0.99
6687,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:44,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,You 'll Always Find Your Way Back Home,Hannah Montana,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6688,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),2:35,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Let 's Get Crazy,Hannah Montana,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6689,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),2:58,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,The Good Life,Hannah Montana,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6690,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:51,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Everything I Want,Steve Rushton,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6691,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),2:47,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Do n't Walk Away,Miley Cyrus,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6692,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:01,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Hoedown Throwdown,Miley Cyrus,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6693,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:21,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Dream,Miley Cyrus,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6694,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:56,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,The Climb,Miley Cyrus,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6695,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:09,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Butterfly Fly Away,Miley Cyrus & Billy Ray Cyrus,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6696,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:23,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Backwards,Rascal Flatts,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6697,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),4:15,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Back to Tennessee,Billy Ray Cyrus,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6698,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:11,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Crazier,Taylor Swift,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6699,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:54,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Bless the Broken Road,Rascal Flatts,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6700,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:32,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Let 's Do This,Hannah Montana,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6701,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:06,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Spotlight,Hannah Montana,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6702,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:52,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,Game Over,Steve Rushton,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6703,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:12,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,What 's Not to Like,Hannah Montana,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6704,Hannah Montana : The Movie ( Original Motion Picture Soundtrack ),3:07,24-Mar-09,‰ ãÑ 2009 Walt Disney Records,The Best of Both Worlds : The 2009 Movie Mix,Hannah Montana,"Soundtrack , Music , Country , Contemporary Country , Pop , Teen Pop , Honky Tonk , Rock",$ 1.29
6705,The Hunger Games ( Songs from District 12 and Beyond ),3:22,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Abraham 's Daughter,Arcade Fire,"Soundtrack , Music",$ 1.29
6706,The Hunger Games ( Songs from District 12 and Beyond ),3:25,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Tomorrow Will Be Kinder ( From `` The Hunger Games '' ),The Secret Sisters,"Soundtrack , Music",$ 1.29
6707,The Hunger Games ( Songs from District 12 and Beyond ),2:58,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Nothing to Remember,Neko Case,"Soundtrack , Music",$ 1.29
6708,The Hunger Games ( Songs from District 12 and Beyond ),4:00,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Safe & Sound ( feat . The Civil Wars ) [ From `` The Hunger Games '' ],Taylor Swift,"Soundtrack , Music",$ 1.29
6709,The Hunger Games ( Songs from District 12 and Beyond ),4:33,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",The Ruler and the Killer,Kid Cudi,"Soundtrack , Music",$ 1.29
6710,The Hunger Games ( Songs from District 12 and Beyond ),3:53,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Dark Days,Punch Brothers,"Soundtrack , Music",$ 1.29
6711,The Hunger Games ( Songs from District 12 and Beyond ),2:46,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Daughter 's Lament,The Carolina Chocolate Drops,"Soundtrack , Music",$ 1.29
6712,The Hunger Games ( Songs from District 12 and Beyond ),3:42,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Kingdom Come,The Civil Wars,"Soundtrack , Music",$ 1.29
6713,The Hunger Games ( Songs from District 12 and Beyond ),2:45,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Take the Heartland,Glen Hansard,"Soundtrack , Music",$ 1.29
6714,The Hunger Games ( Songs from District 12 and Beyond ),5:13,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Come Away to the Water ( feat . Rozzi Crane ),Maroon 5,"Soundtrack , Music",$ 1.29
6715,The Hunger Games ( Songs from District 12 and Beyond ),2:45,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Run Daddy Run ( feat . Pistol Annies ),Miranda Lambert,"Soundtrack , Music",$ 1.29
6716,The Hunger Games ( Songs from District 12 and Beyond ),3:27,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Rules,Jayme Dee,"Soundtrack , Music",$ 1.29
6717,The Hunger Games ( Songs from District 12 and Beyond ),4:04,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Eyes Open,Taylor Swift,"Soundtrack , Music",$ 1.29
6718,The Hunger Games ( Songs from District 12 and Beyond ),4:15,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Lover Is Childlike,The Low Anthem,"Soundtrack , Music",$ 1.29
6719,The Hunger Games ( Songs from District 12 and Beyond ),4:01,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Just a Game,Birdy,"Soundtrack , Music",$ 1.29
6720,Fearless,4:01,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",Fearless,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6721,Fearless,4:54,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",Fifteen,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6722,Fearless,3:55,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",Love Story,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6723,Fearless,4:14,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",Hey Stephen,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6724,Fearless,3:54,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",White Horse,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6725,Fearless,3:51,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",You Belong With Me,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6726,Fearless,4:23,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",Breathe ( feat . Colbie Caillat ),Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6727,Fearless,3:20,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",Tell Me Why,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6728,Fearless,4:21,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",You 're Not Sorry,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6729,Fearless,4:04,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",The Way I Loved You,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6730,Fearless,3:45,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",Forever & Always,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6731,Fearless,4:05,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",The Best Day,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6732,Fearless,4:40,11-Nov-08,"‰ ãÑ 2008 Big Machine Records , LLC",Change,Taylor Swift,"Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country",$ 1.29
6733,The Hunger Games ( Songs from District 12 and Beyond ),3:25,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Tomorrow Will Be Kinder ( From `` The Hunger Games '' Soundtrack ),The Secret Sisters,"Soundtrack , Music",$ 1.29
6734,The Hunger Games ( Songs from District 12 and Beyond ),4:00,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",Safe & Sound ( feat . The Civil Wars ) [ From `` The Hunger Games '' Soundtrack ],Taylor Swift,"Soundtrack , Music",$ 1.29
6735,The Hunger Games ( Songs from District 12 and Beyond ),3:01,20-Mar-12,"‰ ãÑ 2012 Universal Republic Records , a division of UMG Recordings , Inc.",One Engine ( From `` The Hunger Games '' Soundtrack ),The Decemberists,"Soundtrack , Music",$ 1.29
6736,Kiss Land,6:08,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Professional,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6737,Kiss Land,5:07,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",The Town,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6738,Kiss Land,4:43,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Adaptation,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6739,Kiss Land,4:27,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Love In the Sky,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6740,Kiss Land,5:07,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Belong To the World,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6741,Kiss Land,3:44,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Live For ( feat . Drake ),The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6742,Kiss Land,5:06,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Wanderlust,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6743,Kiss Land,7:35,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Kiss Land,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6744,Kiss Land,6:15,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Pretty,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6745,Kiss Land,7:26,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Tears In the Rain,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6746,Kiss Land,5:07,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Wanderlust ( Pharrell Remix ),The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6747,Kiss Land,4:12,10-Sep-13,"‰ ãÑ 2013 The Weeknd XO , Inc. . Marketed by Universal Republic Records , a Division of UMG Recordings , Inc.",Odd Look ( feat . The Weeknd ),Kavinsky,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6748,Trilogy,4:07,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",High for This,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6749,Trilogy,3:16,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",What You Need,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6750,Trilogy,6:47,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",House of Balloons / Glass Table Girls,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6751,Trilogy,5:15,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",The Morning,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6752,Trilogy,5:25,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Wicked Games,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6753,Trilogy,7:39,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",The Party & the After Party,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6754,Trilogy,4:55,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Coming Down,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6755,Trilogy,6:04,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Loft Music,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6756,Trilogy,5:41,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",The Knowing,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6757,Trilogy,4:18,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Twenty Eight,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6758,Trilogy,5:49,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Lonely Star,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6759,Trilogy,4:57,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Life of the Party,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6760,Trilogy,5:19,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Thursday,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6761,Trilogy,6:58,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",The Zone ( feat . Drake ),The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6762,Trilogy,3:34,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.","The Birds , Pt. 1",The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6763,Trilogy,5:50,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.","The Birds , Pt. 2",The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6764,Trilogy,8:07,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Gone,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6765,Trilogy,3:50,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Rolling Stone,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6766,Trilogy,5:53,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Heaven or Las Vegas,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6767,Trilogy,4:46,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Valerie,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6768,Trilogy,4:35,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",D.D. .,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6769,Trilogy,4:10,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Montreal,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6770,Trilogy,4:20,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Outside,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6771,Trilogy,7:23,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",XO / The Host,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6772,Trilogy,4:20,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Initiation,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6773,Trilogy,5:12,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Same Old Song ( feat . Juicy J ),The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6774,Trilogy,5:45,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",The Fall,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6775,Trilogy,6:00,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Next,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6776,Trilogy,4:02,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Echoes of Silence,The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6777,Trilogy,5:19,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",Till Dawn ( Here Comes the Sun ),The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29
6778,Trilogy,5:16,13-Nov-12,"‰ ãÑ 2012 XO & co. , Inc.",The Zone ( Closed-Captioned ),The Weeknd,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.99
6779,It Goes Like This,2:57,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",Whatcha Got In That Cup,Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6780,It Goes Like This,3:21,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",Something To Do With My Hands,Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6781,It Goes Like This,3:16,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",Call Me Up,Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6782,It Goes Like This,3:07,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",It Goes Like This,Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6783,It Goes Like This,3:46,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",Make Me Wan na,Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6784,It Goes Like This,3:44,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",Front Porch Junkies ( Remix ),Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6785,It Goes Like This,3:42,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",In a Minute,Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6786,It Goes Like This,3:38,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",Take You Home,Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6787,It Goes Like This,3:28,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",Sorry For Partyin ',Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
6788,It Goes Like This,2:58,29-Oct-13,"‰ ãÑ 2013 The Valory Music Co. , LLC",All-American Middle Class White Boy,Thomas Rhett,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29
