song_id,paid_amount,copyright_text,publication_date,album,creator,genre_class,song_duration,song_label
5153,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",5:07,Lord Knows ( feat . Rick Ross )
5154,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",7:14,Cameras / Good Ones Go Interlude
5155,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",4:25,Doing It Wrong
5156,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",5:21,The Real Her ( feat . Lil Wayne & Andre 3000 )
5157,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",5:01,Look What You 've Done
5158,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",3:26,HYFR ( Hell Ya F *** ing Right ) [ feat . Lil Wayne ]
5159,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",3:57,Practice
5160,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",5:51,The Ride
5161,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",3:01,The Motto ( Bonus Track ) [ feat . Lil Wayne ]
5162,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",3:33,Hate Sleeping Alone ( Bonus Track )
5163,Album Only,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",Hanson,"Soundtrack , Music",4:29,MMMBop
5164,Album Only,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",Billy Joel,"Soundtrack , Music",4:43,My Life
5165,$ 1.29,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",Fletcher Sheridan,"Soundtrack , Music",1:05,Ave Maria
5166,Album Only,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",Harry Nilsson,"Soundtrack , Music",2:50,Everybody 's Talkin '
5167,Album Only,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",The Coasters,"Soundtrack , Music",3:14,Down In Mexico
5168,$ 1.29,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",Ken Jeong,"Soundtrack , Music",1:22,Hurt
5169,Album Only,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",Danzig,"Soundtrack , Music",3:24,Mother ‰ Û ÷ 93
5170,Album Only,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )","A$ AP Rocky , Drake , 2 Chainz & Kendrick Lamar","Soundtrack , Music",3:53,"F**kin' Problems ( feat . Drake , 2 Chainz & Kendrick Lamar )"
5171,$ 1.29,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",Ken Jeong,"Soundtrack , Music",0:12,I Believe I Can Fly
5172,Album Only,‰ ãÑ 2013 WaterTower Music,21-May-13,"The Hangover , Pt . III ( Original Motion Picture Soundtrack )",The Cramps,"Soundtrack , Music",4:16,Fever
5173,$ 0.69,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",1:29,Dr. West ( Skit )
5174,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",5:19,3 A.M.
5175,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",5:19,My Mom
5176,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",3:01,Insane
5177,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:43,Bagpipes from Baghdad
5178,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:08,Hello
5179,$ 0.69,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",0:42,Tonya ( Skit )
5180,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:06,Same Song & Dance
5181,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:29,We Made You
5182,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",3:57,Medicine Ball
5183,$ 0.69,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",0:19,Paul ( Skit )
5184,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",5:19,Stay Wide Awake
5185,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:38,Old Time 's Sake ( feat . Dr. Dre )
5186,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:02,Must Be the Ganja
5187,$ 0.69,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",0:42,Mr. Mathers ( Skit )
5188,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:43,Deja Vu
5189,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",6:32,Beautiful
5190,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,"Eminem , Dr. Dre & 50 Cent","Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:57,Crack a Bottle ( feat . Dr. Dre & 50 Cent )
5191,$ 0.69,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",1:29,Steve Berman ( Skit )
5192,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",6:11,Underground
5193,Album Only,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,"Drake , Kanye West , Lil Wayne & Eminem","Hip-Hop/Rap , Music , Rap , Hardcore Rap",5:57,"Forever ( with Drake , Kanye West & Lil Wayne )"
5194,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:04,Hell Breaks Loose ( feat . Dr. Dre )
5195,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",3:56,Buffalo Bill
5196,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:52,Elevator
5197,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",5:02,Taking My Ball
5198,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",5:04,Music Box
5199,$ 1.29,‰ ãÑ 2009 Aftermath Records,21-Dec-09,Relapse : Refill,Eminem,"Hip-Hop/Rap , Music , Rap , Hardcore Rap",4:47,Drop the Bomb On 'Em
5200,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne & Drake,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",4:22,Gonorrhea ( feat . Drake )
5201,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne & T Streets,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",4:10,Hold Up ( feat . T Streets )
5202,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne & Drake,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",3:49,With You ( feat . Drake )
5203,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",4:04,I Am Not a Human Being
5204,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne & Drake,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",5:33,I 'm Single ( feat . Drake )
5205,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne & Nicki Minaj,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",3:31,What 's Wrong With Them ( feat . Nicki Minaj )
5206,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne & Drake,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",4:40,Right Above It ( feat . Drake )
5207,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne & Lil ' Twist,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",4:40,Popular ( feat . Lil ' Twist )
5208,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne & Jay Sean,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",4:02,That Ai n't Me ( feat . Jay Sean )
5209,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",4:18,Bill Gates
5210,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,"Lil Wayne , Jae Millz , Gudda Gudda & Tyga","Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",3:55,"YM Banger ( feat . Jae Millz , Gudda Gudda & Tyga )"
5211,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,"Lil Wayne , Lil ' Twist , Lil Chuckee , Gudda Gudda , Jae Millz & Nicki Minaj","Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",5:14,"YM Salute ( feat . Lil ' Twist , Lil Chuckee , Gudda Gudda , Jae Millz & Nicki Minaj )"
5212,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,15-Nov-10,I Am Not a Human Being,Lil Wayne,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",3:18,I Do n't Like the Look of It ( feat . Gudda Gudda )
5213,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",5:47,Marvins Room
5214,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",3:26,HYFR ( Hell Ya F ***** g Right ) [ feat . Lil Wayne ]
5215,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,15-Nov-11,Take Care ( Deluxe Version ),Drake,"Hip-Hop/Rap , Music",3:01,The Motto ( feat . Lil Wayne ) [ Bonus Track ]
5216,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",1:33,Intro
5217,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & Swizz Beatz,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",4:04,Ass On the Floor ( feat . Swizz Beatz )
5218,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & Grace Jones,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",3:42,Yeah Yeah You Would ( feat . Grace Jones )
5219,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",3:35,I Hate That You Love Me
5220,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",3:07,Someone to Love Me
5221,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",4:09,Hate You Now
5222,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & Trey Songz,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",3:53,Your Love ( feat . Trey Songz )
5223,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,"Diddy - Dirty Money , Lil Wayne , Justin Timberlake , Bilal & James Fauntleroy","Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",5:57,"Shades ( feat . Lil Wayne , Justin Timberlake , Bilal & James Fauntleroy )"
5224,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,"Diddy - Dirty Money , The Notorious B.I.G. & Rick Ross","Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",5:11,Angels ( feat . The Notorious B.I.G. & Rick Ross )
5225,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & Lil Wayne,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",3:33,Strobe Lights ( feat . Lil Wayne )
5226,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & Usher,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",4:17,Looking for Love ( feat . Usher )
5227,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,"Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven","Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",4:31,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )"
5228,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & T.I. .,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",4:28,Hello Good Morning ( feat . T.I. )
5229,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & Chris Brown,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",4:30,Yesterday ( feat . Chris Brown )
5230,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & Skylar Grey,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",3:58,Coming Home ( feat . Skylar Grey )
5231,$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,14-Dec-10,Last Train to Paris,Diddy - Dirty Money & Drake,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",4:05,Loving You No More ( feat . Drake )
5232,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",3:36,I 'm the Best
5233,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj & Eminem,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",4:36,Roman 's Revenge ( feat . Eminem )
5234,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",3:32,Did It On 'em
5235,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",3:55,Right Thru Me
5236,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj & Rihanna,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",3:32,Fly ( feat . Rihanna )
5237,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",3:05,Save Me
5238,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj & Drake,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",4:39,Moment 4 Life ( feat . Drake )
5239,Album Only,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj & will.i.am,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",4:11,Check It Out ( feat . will.i.am )
5240,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj & Kanye West,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",5:01,Blazin ' ( feat . Kanye West )
5241,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",2:55,Here I Am
5242,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",3:53,Dear Old Nicki
5243,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",4:05,Your Love
5244,$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,22-Nov-10,Pink Friday,Nicki Minaj & Natasha Bedingfield,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",3:51,Last Chance ( feat . Natasha Bedingfield )
5245,Album Only,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",11:06,Funeral for a Friend / Love Lies Bleeding
5246,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",3:48,Candle In the Wind
5247,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",5:22,Bennie and the Jets
5248,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",3:12,Goodbye Yellow Brick Road
5249,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",2:23,This Song Has No Title
5250,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",4:00,Grey Seal
5251,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",3:38,Jamaica Jerk-Off
5252,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",5:57,I 've Seen That Movie Too
5253,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",3:54,Sweet Painted Lady
5254,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",4:23,The Ballad of Danny Bailey ( 1909-1934 )
5255,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",5:00,Dirty Little Girl
5256,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",5:08,All the Girls Love Alice
5257,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",2:41,Your Sister Ca n't Twist ( But She Can Rock 'N Roll )
5258,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",4:55,Saturday Night 's Alright for Fighting
5259,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",4:07,Roy Rogers
5260,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",3:42,Social Disease
5261,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",2:44,Harmony
5262,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Ed Sheeran,"Rock , Music",3:20,Candle In the Wind
5263,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Miguel,"Rock , Music",5:10,Bennie and the Jets ( feat . Wale )
5264,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Hunter Hayes,"Rock , Music",3:08,Goodbye Yellow Brick Road
5265,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],The Band Perry,"Rock , Music",3:38,Grey Seal
5266,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],John Grant,"Rock , Music",3:56,Sweet Painted Lady
5267,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Emeli SandÌ ©,"Rock , Music",3:34,All the Girls Love Alice
5268,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Imelda May,"Rock , Music",2:49,Your Sister Ca n't Twist ( But She Can Rock 'N Roll )
5269,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Fall Out Boy,"Rock , Music",3:44,Saturday Night 's Alright for Fighting
5270,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Zac Brown Band,"Rock , Music",2:58,Harmony
5271,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",3:21,Grey Seal ( Piano Demo )
5272,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",1:53,Jack Rabbit
5273,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",2:57,Whenever You 're Ready ( We 'll Go Steady Again )
5274,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",4:44,Screw You ( Young Man 's Blues )
5275,$ 1.29,‰ ãÑ 2014 Mercury Records Limited,24-Mar-14,Goodbye Yellow Brick Road ( 40th Anniversary Celebration ) [ Super Deluxe Edition ],Elton John,"Rock , Music",3:53,Candle In the Wind ( Acoustic Mix )
