amazon_id,legal_info,alb_name,dollar_price,song_label,publication_date,genre_classification,musician
44484,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,3 Peat ( Album Version ( Explicit ) ) [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44485,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Mr. Carter ( Album Version ( Explicit ) ) [ feat . JAY-Z ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44486,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,A Milli ( Album Version ( Explicit ) ) [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44487,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Got Money ( Album Version ( Explicit ) ) [ feat . T-Pain ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44488,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Comfortable ( Album Version ( Explicit ) ) [ feat . Babyface ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44489,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Dr. Carter ( Album Version ( Explicit ) ) [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44490,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Phone Home ( Album Version ( Explicit ) ) [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44491,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Tie My Hands ( Album Version ( Explicit ) ) [ feat . Robin Thicke ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44492,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Mrs. Officer ( Album Version ( Explicit ) ) [ feat . Bobby V. ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44493,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Let The Beat Build ( Album Version ( Explicit ) ) [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44494,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Shoot Me Down ( Album Version ( Explicit ) ) [ feat . D. Smith ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44495,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Lollipop ( Album Version ( Explicit ) ) [ feat . Static Major ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44496,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,La La ( Album Version ( Explicit ) ) [ feat . Brisco ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44497,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,Pussy Monster ( Album Version ( Explicit ) ) [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44498,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,You Ai n't Got Nuthin ( Album Version ( Explicit ) ) [ feat . Fabolous ] [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44499,( C ) 2008 Cash Money Records Inc.,Tha Carter III ( Explicit Version ),$ 1.29,DontGetIt ( Album Version ( Explicit ) ) [ Explicit ],"August 18 , 2008","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap , Pop Rap",Lil Wayne
44500,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,Intro ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44501,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,Blunt Blowin ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44502,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,MegaMan ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44503,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,6 Foot 7 Foot ( Feat . Cory Gunz ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44504,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,Nightmares Of The Bottom ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44505,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,She Will ( Feat . Drake ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44506,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,How To Hate ( Feat . T-Pain ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44507,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,Interlude ( Feat . Tech N9Ne ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44508,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,John ( Feat . Rick Ross ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44509,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,Abortion ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44510,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,So Special ( Feat . John Legend ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44511,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,How To Love,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44512,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,President Carter ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44513,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,It 's Good ( Feat . Drake & Jadakiss ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44514,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,"Outro ( Feat . Bun B , Nas , Shyne & Busta Rhymes ) [ Explicit ]","August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44515,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,I Like The View ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44516,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,Mirror ( Feat . Bruno Mars ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44517,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Deluxe Edition ) [ Explicit ] [ + Digital Booklet ],$ 1.29,Two Shots ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44518,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,Intro,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44519,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,Blunt Blowin,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44520,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,Mega Man,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44521,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,6 Foot 7 Foot ( Feat . Cory Gunz ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44522,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,Nightmares Of The Bottom,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44523,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,She Will ( Feat . Drake ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44524,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,How To Hate ( Feat . T-Pain ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44525,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,Interlude ( Feat . Tech N9Ne ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44526,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,John ( Feat . Rick Ross ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44527,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,Abortion,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44528,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,So Special ( Feat . John Legend ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44529,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,How To Love,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44530,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,President Carter,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44531,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,It 's Good ( Feat . Drake & Jadakiss ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44532,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Edited Version ) [ Clean ],$ 1.29,"Outro ( Feat . Bun B , Nas , Shyne & Busta Rhymes )","August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44533,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Intro ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44534,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Blunt Blowin ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44535,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Mega Man [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44536,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,6 Foot 7 Foot ( Feat . Cory Gunz ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44537,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Nightmares Of The Bottom ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44538,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,She Will ( Feat . Drake ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44539,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,How To Hate ( Feat . T-Pain ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44540,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Interlude ( Feat . Tech N9Ne ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44541,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,John ( Feat . Rick Ross ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44542,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Abortion ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44543,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,So Special ( Feat . John Legend ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44544,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,How To Love,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44545,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,President Carter ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44546,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,It 's Good ( Feat . Drake & Jadakiss ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44547,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,"Outro ( Feat . Bun B , Nas , Shyne & Busta Rhymes ) [ Explicit ]","August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44548,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Intro ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44549,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Blunt Blowin ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44550,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Mega Man [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44551,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,6 Foot 7 Foot ( Feat . Cory Gunz ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44552,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Nightmares Of The Bottom ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44553,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,She Will ( Feat . Drake ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44554,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,How To Hate ( Feat . T-Pain ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44555,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Interlude ( Feat . Tech N9Ne ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44556,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,John ( Feat . Rick Ross ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44557,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,Abortion ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44558,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,So Special ( Feat . John Legend ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44559,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,How To Love,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44560,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,President Carter ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44561,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,It 's Good ( Feat . Drake & Jadakiss ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44562,( C ) 2011 Cash Money Records Inc.,Tha Carter IV ( Explicit Version ) [ Explicit ],$ 1.29,"Outro ( Feat . Bun B , Nas , Shyne & Busta Rhymes ) [ Explicit ]","August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop , Southern Rap",Lil Wayne
44563,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,Intro ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44564,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,Blunt Blowin ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44565,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,Mega Man [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44566,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,6 Foot 7 Foot ( Feat . Cory Gunz ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44567,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,Nightmares Of The Bottom ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44568,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,She Will ( Feat . Drake ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44569,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,How To Hate ( Feat . T-Pain ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44570,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,Interlude ( Feat . Tech N9Ne ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44571,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,John ( Feat . Rick Ross ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44572,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,Abortion ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44573,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,So Special ( Feat . John Legend ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44574,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,How To Love,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44575,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,President Carter ( Album Version ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44576,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,It 's Good ( Feat . Drake & Jadakiss ) [ Explicit ],"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44577,( C ) 2011 Cash Money Records Inc.,Tha Carter IV [ Explicit ],$ 1.29,"Outro ( Feat . Bun B , Nas , Shyne & Busta Rhymes ) [ Explicit ]","August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44578,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,Intro,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44579,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,Blunt Blowin,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44580,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,Mega Man,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44581,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,6 Foot 7 Foot ( Feat . Cory Gunz ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44582,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,Nightmares Of The Bottom,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44583,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,She Will ( Feat . Drake ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44584,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,How To Hate ( Feat . T-Pain ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44585,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,Interlude ( Feat . Tech N9Ne ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44586,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,John ( Feat . Rick Ross ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44587,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,Abortion,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44588,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,So Special ( Feat . John Legend ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44589,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,How To Love,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44590,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,President Carter,"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44591,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,It 's Good ( Feat . Drake & Jadakiss ),"August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44592,( C ) 2011 Cash Money Records Inc.,Tha Carter IV,$ 1.29,"Outro ( Feat . Bun B , Nas , Shyne & Busta Rhymes )","August 29 , 2011","Gangsta & Hardcore , Rap & Hip-Hop",Lil Wayne
44593,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Intro [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44594,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Doggfather [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44595,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Ride 4 Me [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44596,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Up Jump Tha Boogie [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
44597,Death Row,Tha Doggfather [ Explicit ],$ 0.99,Freestyle Conversation [ Explicit ],"April 24 , 2001","Gangsta & Hardcore , Rap & Hip-Hop , West Coast",Snoop Doggy Dogg
