song_entry_id,song_label,album_title,time_length,purchase_price,record_label,singer,track_genre,launch_date
2387,Everybody Wants to Go to Heaven ( With the Wailers ),Lucky Old Sun,5:03,$ 1.99,"2008 Blue Chair Records , LLC and BMG Music",The Wailers & Kenny Chesney,"Country , Music , Contemporary Country , Honky Tonk",2008
2388,Everybody Wants to Go to Heaven ( With the Wailers ),Lucky Old Sun,5:03,$ 1.99,"2008 Blue Chair Records , LLC and BMG Music",The Wailers & Kenny Chesney,"Country , Music , Contemporary Country , Honky Tonk",2008
2389,Everybody Wants to Go to Heaven ( With the Wailers ),Lucky Old Sun,5:03,$ 1.99,"2008 Blue Chair Records , LLC and BMG Music",The Wailers & Kenny Chesney,"Country , Music , Contemporary Country , Honky Tonk",2008
2390,Everybody Wants to Go to Heaven ( With the Wailers ),Lucky Old Sun,5:03,$ 1.99,"2008 Blue Chair Records , LLC and BMG Music",The Wailers & Kenny Chesney,"Country , Music , Contemporary Country , Honky Tonk",2008
2391,Everybody Wants to Go to Heaven ( With the Wailers ),Lucky Old Sun,5:03,$ 1.99,"2008 Blue Chair Records , LLC and BMG Music",The Wailers & Kenny Chesney,"Country , Music , Contemporary Country , Honky Tonk",2008
2392,Everybody Wants to Go to Heaven ( With the Wailers ),Lucky Old Sun,5:03,$ 1.99,"2008 Blue Chair Records , LLC and BMG Music",The Wailers & Kenny Chesney,"Country , Music , Contemporary Country , Honky Tonk",2008
2393,Ai n't Back Yet,Greatest Hits II,3:59,$ 1.29,2010 Sony Music Entertainment,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1-Mar-10
2394,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2395,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2396,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2397,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2398,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2399,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2400,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2401,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2402,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2403,That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Lucky Old Sun,4:16,$ 0.99,"2008 Blue Chair Records , LLC",Kenny Chesney & Willie Nelson,"Country , Music , Contemporary Country , Honky Tonk",2008
2404,Rise Up,Rise Up - Single,4:14,$ 1.29,2011 Sony Music Entertainment,Kenny Chesney,"Country , Music",11-Sep-11
2405,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2406,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2407,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2408,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2409,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2410,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2411,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2412,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2413,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2414,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2415,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2416,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2417,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2418,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2419,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2420,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2421,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2422,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2423,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2424,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems ( Deluxe Version )",3:29,$ 1.99,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",23-Apr-02
2425,Perfect Day,Believe,4:05,$ 0.99,2006 BMG Music,Josh Bates,"Country , Music",22-Aug-06
2426,Homeland,Patriotic Country,3:36,Album Only,This compilation ( P ) 2004 BMG Music,Kenny Rogers,"Country , Music",15-Jun-04
2427,Like Me,The Road and the Radio,5:11,$ 0.99,2005 BMG Music,Kenny Chesney,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",6-Nov-05
2428,The Tin Man,All I Need to Know,3:25,$ 0.99,"1995 , BMG Entertainment",Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",13-Jun-95
2429,Old Blue Chair ( Acoustic Version ),Be As You Are,3:31,$ 1.29,2004 BMG Music,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",7-Jan-05
2430,It 's Never Easy to Say Goodbye,Me and You,4:44,$ 0.99,1996 BMG Entertainment,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1-Jan-90
2431,I 'd Love to Change Your Name,In My Wildest Dreams,2:48,$ 0.99,2004 BMG Music,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1994
2432,O Little Town of Bethlehem,All I Want for Christmas Is a Real Good Tan,4:18,$ 0.99,2003 BMG Music,Kenny Chesney,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4-Oct-03
2433,The Tin Man,All I Need to Know,3:25,$ 0.99,"1995 , BMG Entertainment",Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",13-Jun-95
2434,Like Me,The Road and the Radio,5:11,$ 0.99,2005 BMG Music,Kenny Chesney,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",6-Nov-05
2435,It 's Never Easy to Say Goodbye,Me and You,4:44,$ 0.99,1996 BMG Entertainment,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1-Jan-90
2436,O Little Town of Bethlehem,All I Want for Christmas Is a Real Good Tan,4:18,$ 0.99,2003 BMG Music,Kenny Chesney,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4-Oct-03
2437,Old Blue Chair ( Acoustic Version ),Be As You Are,3:31,$ 1.29,2004 BMG Music,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",7-Jan-05
2438,It 's Never Easy to Say Goodbye,Me and You,4:44,$ 0.99,1996 BMG Entertainment,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1-Jan-90
2439,Like Me,The Road and the Radio,5:11,$ 0.99,2005 BMG Music,Kenny Chesney,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",6-Nov-05
2440,Old Blue Chair,When the Sun Goes Down,3:23,$ 1.29,2004 Sony Music Entertainment,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",1-Jan-90
2441,O Little Town of Bethlehem,All I Want for Christmas Is a Real Good Tan,4:18,$ 0.99,2003 BMG Music,Kenny Chesney,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4-Oct-03
2442,Old Blue Chair ( Acoustic Version ),Be As You Are,3:31,$ 1.29,2004 BMG Music,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",7-Jan-05
2443,Old Blue Chair,When the Sun Goes Down,3:23,$ 1.29,2004 Sony Music Entertainment,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",1-Jan-90
2444,Old Blue Chair ( Acoustic Version ),Be As You Are,3:31,$ 1.29,2004 BMG Music,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",7-Jan-05
2445,O Little Town of Bethlehem,All I Want for Christmas Is a Real Good Tan,4:18,$ 0.99,2003 BMG Music,Kenny Chesney,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4-Oct-03
2446,Old Blue Chair ( Acoustic Version ),Be As You Are,3:31,$ 1.29,2004 BMG Music,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",7-Jan-05
2447,Silent Night,Hear Something Country Christmas 2007,2:02,$ 1.29,2007 BMG Music,Johnny Cash,"Holiday , Music , Country , Christmas",6-Nov-07
2448,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2449,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2450,Please Come to Boston ( Live ),When the Sun Goes Down ( Deluxe Version ),4:00,$ 1.29,2007 SONY BMG MUSIC ENTERTAINMENT,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Feb-04
2451,I 'd Love to Change Your Name,In My Wildest Dreams,2:48,$ 0.99,2004 BMG Music,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1994
2452,O Little Town of Bethlehem,All I Want for Christmas Is a Real Good Tan,4:18,$ 0.99,2003 BMG Music,Kenny Chesney,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4-Oct-03
2453,It 's Never Easy to Say Goodbye,Me and You,4:44,$ 0.99,1996 BMG Entertainment,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1-Jan-90
2454,The Tin Man,All I Need to Know,3:25,$ 0.99,"1995 , BMG Entertainment",Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",13-Jun-95
2455,Like Me,The Road and the Radio,5:11,$ 0.99,2005 BMG Music,Kenny Chesney,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",6-Nov-05
2456,I 'd Love to Change Your Name,In My Wildest Dreams,2:48,$ 0.99,2004 BMG Music,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1994
2457,Old Blue Chair ( Acoustic Version ),Be As You Are,3:31,$ 1.29,2004 BMG Music,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",7-Jan-05
2458,The Tin Man,All I Need to Know,3:25,$ 0.99,"1995 , BMG Entertainment",Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",13-Jun-95
2459,O Little Town of Bethlehem,All I Want for Christmas Is a Real Good Tan,4:18,$ 0.99,2003 BMG Music,Kenny Chesney,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4-Oct-03
2460,The Tin Man,All I Need to Know,3:25,$ 0.99,"1995 , BMG Entertainment",Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",13-Jun-95
2461,I 'd Love to Change Your Name,In My Wildest Dreams,2:48,$ 0.99,2004 BMG Music,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1994
2462,It 's Never Easy to Say Goodbye,Me and You,4:44,$ 0.99,1996 BMG Entertainment,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1-Jan-90
2463,I 'd Love to Change Your Name,In My Wildest Dreams,2:48,$ 0.99,2004 BMG Music,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1994
2464,The Tin Man,All I Need to Know,3:25,$ 0.99,"1995 , BMG Entertainment",Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",13-Jun-95
2465,Like Me,The Road and the Radio,5:11,$ 0.99,2005 BMG Music,Kenny Chesney,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",6-Nov-05
2466,I 'd Love to Change Your Name,In My Wildest Dreams,2:48,$ 0.99,2004 BMG Music,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1994
2467,O Little Town of Bethlehem,All I Want for Christmas Is a Real Good Tan,4:18,$ 0.99,2003 BMG Music,Kenny Chesney,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4-Oct-03
2468,The Tin Man,All I Need to Know,3:25,$ 0.99,"1995 , BMG Entertainment",Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",13-Jun-95
2469,I 'd Love to Change Your Name,In My Wildest Dreams,2:48,$ 0.99,2004 BMG Music,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1994
2470,Old Blue Chair,When the Sun Goes Down,3:23,$ 1.29,2004 Sony Music Entertainment,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",1-Jan-90
2471,The Tin Man,All I Need to Know,3:25,$ 0.99,"1995 , BMG Entertainment",Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",13-Jun-95
2472,It 's Never Easy to Say Goodbye,Me and You,4:44,$ 0.99,1996 BMG Entertainment,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1-Jan-90
2473,O Little Town of Bethlehem,All I Want for Christmas Is a Real Good Tan,4:18,$ 0.99,2003 BMG Music,Kenny Chesney,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4-Oct-03
2474,I 'd Love to Change Your Name,In My Wildest Dreams,2:48,$ 0.99,2004 BMG Music,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1994
2475,Like Me,The Road and the Radio,5:11,$ 0.99,2005 BMG Music,Kenny Chesney,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",6-Nov-05
2476,Ai n't Back Yet,Greatest Hits II,3:59,$ 1.29,2010 Sony Music Entertainment,Kenny Chesney,"Country , Music , Urban Cowboy , Contemporary Country",1-Mar-10
2477,Because of Your Love,Greatest Hits,4:16,$ 0.99,2000 BMG Entertainment,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",26-Sep-00
2478,Old Blue Chair,When the Sun Goes Down,3:23,$ 1.29,2004 Sony Music Entertainment,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",1-Jan-90
2479,I Ca n't Go There ( Acoustic Version ),"No Shoes , No Shirt , No Problems",3:45,$ 0.99,2002 BMG,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",2-Apr-02
2480,Old Blue Chair,When the Sun Goes Down,3:23,$ 1.29,2004 Sony Music Entertainment,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",1-Jan-90
2481,Like Me,The Road and the Radio,5:11,$ 0.99,2005 BMG Music,Kenny Chesney,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",6-Nov-05
2482,Because of Your Love,Greatest Hits,4:16,$ 0.99,2000 BMG Entertainment,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",26-Sep-00
2483,Old Blue Chair,When the Sun Goes Down,3:23,$ 1.29,2004 Sony Music Entertainment,Kenny Chesney,"Country , Music , Contemporary Country , Urban Cowboy",1-Jan-90
2484,Demons,Just Who I Am : Poets & Pirates,5:29,$ 0.99,2007 Sony Music Entertainment,Kenny Chesney,"Country , Music , Contemporary Country",8-Sep-07
2485,This Is How We Roll ( Remix ) [ feat . Jason Derulo & Luke Bryan ],This Is How We Roll ( Remix ) [ feat . Jason Derulo & Luke Bryan ] - Single,3:26,$ 1.29,"2014 Big Machine Label Group , LLC",Florida Georgia Line,"Pop , Music , Country , Honky Tonk , Rock",4-Jun-14
2486,It ' z Just What We Do ( iTunes Session ),iTunes Session,3:32,$ 1.29,"2014 Big Machine Label Group , LLC",Florida Georgia Line,"Country , Music",14-Jan-14
2487,Backwoods Beauty Queen,Anything Like Me - EP,4:15,$ 0.99,2011 Florida Georgia Line,Florida Georgia Line,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",14-Dec-10
2488,Backwoods Beauty Queen,Anything Like Me - EP,4:15,$ 0.99,2011 Florida Georgia Line,Florida Georgia Line,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",14-Dec-10
2489,Backwoods Beauty Queen,Anything Like Me - EP,4:15,$ 0.99,2011 Florida Georgia Line,Florida Georgia Line,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",14-Dec-10
2490,Backwoods Beauty Queen,Anything Like Me - EP,4:15,$ 0.99,2011 Florida Georgia Line,Florida Georgia Line,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",14-Dec-10
2491,Dirt ( Acoustic Remix ),Dirt ( Acoustic Remix ) - Single,3:48,$ 1.29,"2014 Big Machine Label Group , LLC",Florida Georgia Line,"Country , Music",23-Sep-14
2492,It ' z Just What We Do ( iTunes Session ),iTunes Session,3:32,$ 1.29,"2014 Big Machine Label Group , LLC",Florida Georgia Line,"Country , Music",14-Jan-14
2493,Cruise ( Remix ) [ feat . Nelly ],Cruise ( Remix ) [ feat . Nelly ] - Single,3:26,$ 1.29,"2013 Big Machine Label Group , LLC",Florida Georgia Line,"Pop , Music , Rock , Country , Contemporary Country , Honky Tonk , Urban Cowboy",2-Apr-13
2494,Greenlight ( Bonus Track ),5 Seconds of Summer ( Bonus Track Version ),2:45,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Alternative , Punk , Rock",22-Jul-14
2495,Greenlight ( Bonus Track ),5 Seconds of Summer ( Bonus Track Version ),2:45,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Alternative , Punk , Rock",22-Jul-14
2496,Outer Space / Carry On,Sounds Good Feels Good,6:38,Album Only,2015 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock , Teen Pop , Alternative , Punk",
2497,Greenlight ( Bonus Track ),5 Seconds of Summer ( Bonus Track Version ),2:45,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Alternative , Punk , Rock",22-Jul-14
2498,Greenlight ( Bonus Track ),5 Seconds of Summer ( Bonus Track Version ),2:45,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Alternative , Punk , Rock",22-Jul-14
2499,The Only Reason,She Looks So Perfect - Single,3:22,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock",17-Nov-14
2500,What I Like About You,LIVESOS ( Bonus Track Version ),2:31,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music",15-Dec-14
2501,Greenlight ( Bonus Track ),5 Seconds of Summer ( Bonus Track Version ),2:45,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Alternative , Punk , Rock",22-Jul-14
2502,Greenlight ( Bonus Track ),5 Seconds of Summer ( Bonus Track Version ),2:45,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Alternative , Punk , Rock",22-Jul-14
2503,Amnesia ( Live At Wembley ),Amnesia - EP,3:53,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock",5-Sep-14
2504,Amnesia ( Live At Wembley ),Amnesia - EP,3:53,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock",5-Sep-14
2505,What I Like About You,LIVESOS ( Bonus Track Version ),2:31,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music",15-Dec-14
2506,Outer Space / Carry On,Sounds Good Feels Good,6:38,Album Only,2015 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock , Teen Pop , Alternative , Punk",
2507,The Only Reason,She Looks So Perfect - Single,3:22,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock",17-Nov-14
2508,Greenlight ( Bonus Track ),5 Seconds of Summer ( Bonus Track Version ),2:45,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Alternative , Punk , Rock",22-Jul-14
2509,Outer Space / Carry On,Sounds Good Feels Good,6:38,Album Only,2015 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock , Teen Pop , Alternative , Punk",
2510,Amnesia,5 Seconds of Summer,3:57,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock , Alternative , Punk",22-Jul-14
2511,Amnesia,5 Seconds of Summer,3:57,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock , Alternative , Punk",22-Jul-14
2512,What I Like About You,LIVESOS ( Bonus Track Version ),2:31,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music",15-Dec-14
2513,What I Like About You,LIVESOS ( Bonus Track Version ),2:31,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music",15-Dec-14
2514,What I Like About You,LIVESOS ( Bonus Track Version ),2:31,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music",15-Dec-14
2515,Amnesia,5 Seconds of Summer,3:57,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock , Alternative , Punk",22-Jul-14
2516,Amnesia,5 Seconds of Summer,3:57,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock , Alternative , Punk",22-Jul-14
2517,Amnesia,5 Seconds of Summer,3:57,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock , Alternative , Punk",22-Jul-14
2518,Amnesia ( Live At Wembley ),Amnesia - EP,3:53,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock",5-Sep-14
2519,Good Girls ( Live From The iTunes Festival ),Good Girls ( EP ),2:39,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock",16-Nov-14
2520,Amnesia,5 Seconds of Summer,3:57,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock , Alternative , Punk",22-Jul-14
2521,What I Like About You,LIVESOS ( Bonus Track Version ),2:31,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music",15-Dec-14
2522,What I Like About You,LIVESOS ( Bonus Track Version ),2:31,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music",15-Dec-14
2523,Outer Space / Carry On,Sounds Good Feels Good,6:38,Album Only,2015 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock , Teen Pop , Alternative , Punk",
2524,Amnesia,5 Seconds of Summer,3:57,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Teen Pop , Rock , Alternative , Punk",22-Jul-14
2525,What I Like About You,LIVESOS ( Bonus Track Version ),2:31,$ 1.29,2014 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music",15-Dec-14
2526,Outer Space / Carry On,Sounds Good Feels Good,6:38,Album Only,2015 Capitol Records Ltd.,5 Seconds of Summer,"Pop , Music , Rock , Teen Pop , Alternative , Punk",
