item_id,copyright_notice,track_release_date,music_style,duration_sec,track_price,track_title,performer_name
2468,"1995 , BMG Entertainment",13-Jun-95,"Country , Music , Urban Cowboy , Contemporary Country",3:25,$ 0.99,The Tin Man,Kenny Chesney
2469,2004 BMG Music,1994,"Country , Music , Urban Cowboy , Contemporary Country",2:48,$ 0.99,I 'd Love to Change Your Name,Kenny Chesney
2470,2004 Sony Music Entertainment,1-Jan-90,"Country , Music , Contemporary Country , Urban Cowboy",3:23,$ 1.29,Old Blue Chair,Kenny Chesney
2471,"1995 , BMG Entertainment",13-Jun-95,"Country , Music , Urban Cowboy , Contemporary Country",3:25,$ 0.99,The Tin Man,Kenny Chesney
2472,1996 BMG Entertainment,1-Jan-90,"Country , Music , Urban Cowboy , Contemporary Country",4:44,$ 0.99,It 's Never Easy to Say Goodbye,Kenny Chesney
2473,2003 BMG Music,4-Oct-03,"Holiday , Music , Country , Honky Tonk , Contemporary Country , Christmas",4:18,$ 0.99,O Little Town of Bethlehem,Kenny Chesney
2474,2004 BMG Music,1994,"Country , Music , Urban Cowboy , Contemporary Country",2:48,$ 0.99,I 'd Love to Change Your Name,Kenny Chesney
2475,2005 BMG Music,6-Nov-05,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",5:11,$ 0.99,Like Me,Kenny Chesney
2476,2010 Sony Music Entertainment,1-Mar-10,"Country , Music , Urban Cowboy , Contemporary Country",3:59,$ 1.29,Ai n't Back Yet,Kenny Chesney
2477,2000 BMG Entertainment,26-Sep-00,"Country , Music , Contemporary Country , Urban Cowboy",4:16,$ 0.99,Because of Your Love,Kenny Chesney
2478,2004 Sony Music Entertainment,1-Jan-90,"Country , Music , Contemporary Country , Urban Cowboy",3:23,$ 1.29,Old Blue Chair,Kenny Chesney
2479,2002 BMG,2-Apr-02,"Country , Music , Contemporary Country , Urban Cowboy",3:45,$ 0.99,I Ca n't Go There ( Acoustic Version ),Kenny Chesney
2480,2004 Sony Music Entertainment,1-Jan-90,"Country , Music , Contemporary Country , Urban Cowboy",3:23,$ 1.29,Old Blue Chair,Kenny Chesney
2481,2005 BMG Music,6-Nov-05,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",5:11,$ 0.99,Like Me,Kenny Chesney
2482,2000 BMG Entertainment,26-Sep-00,"Country , Music , Contemporary Country , Urban Cowboy",4:16,$ 0.99,Because of Your Love,Kenny Chesney
2483,2004 Sony Music Entertainment,1-Jan-90,"Country , Music , Contemporary Country , Urban Cowboy",3:23,$ 1.29,Old Blue Chair,Kenny Chesney
2484,2007 Sony Music Entertainment,8-Sep-07,"Country , Music , Contemporary Country",5:29,$ 0.99,Demons,Kenny Chesney
2485,"2014 Big Machine Label Group , LLC",4-Jun-14,"Pop , Music , Country , Honky Tonk , Rock",3:26,$ 1.29,This Is How We Roll ( Remix ) [ feat . Jason Derulo & Luke Bryan ],Florida Georgia Line
2486,"2014 Big Machine Label Group , LLC",14-Jan-14,"Country , Music",3:32,$ 1.29,It ' z Just What We Do ( iTunes Session ),Florida Georgia Line
2487,2011 Florida Georgia Line,14-Dec-10,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",4:15,$ 0.99,Backwoods Beauty Queen,Florida Georgia Line
2488,2011 Florida Georgia Line,14-Dec-10,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",4:15,$ 0.99,Backwoods Beauty Queen,Florida Georgia Line
2489,2011 Florida Georgia Line,14-Dec-10,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",4:15,$ 0.99,Backwoods Beauty Queen,Florida Georgia Line
2490,2011 Florida Georgia Line,14-Dec-10,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",4:15,$ 0.99,Backwoods Beauty Queen,Florida Georgia Line
2491,"2014 Big Machine Label Group , LLC",23-Sep-14,"Country , Music",3:48,$ 1.29,Dirt ( Acoustic Remix ),Florida Georgia Line
2492,"2014 Big Machine Label Group , LLC",14-Jan-14,"Country , Music",3:32,$ 1.29,It ' z Just What We Do ( iTunes Session ),Florida Georgia Line
2493,"2013 Big Machine Label Group , LLC",2-Apr-13,"Pop , Music , Rock , Country , Contemporary Country , Honky Tonk , Urban Cowboy",3:26,$ 1.29,Cruise ( Remix ) [ feat . Nelly ],Florida Georgia Line
2494,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2495,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2496,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2497,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2498,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2499,2014 Capitol Records Ltd.,17-Nov-14,"Pop , Music , Teen Pop , Rock",3:22,$ 1.29,The Only Reason,5 Seconds of Summer
2500,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2501,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2502,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2503,2014 Capitol Records Ltd.,5-Sep-14,"Pop , Music , Rock",3:53,$ 1.29,Amnesia ( Live At Wembley ),5 Seconds of Summer
2504,2014 Capitol Records Ltd.,5-Sep-14,"Pop , Music , Rock",3:53,$ 1.29,Amnesia ( Live At Wembley ),5 Seconds of Summer
2505,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2506,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2507,2014 Capitol Records Ltd.,17-Nov-14,"Pop , Music , Teen Pop , Rock",3:22,$ 1.29,The Only Reason,5 Seconds of Summer
2508,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2509,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2510,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2511,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2512,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2513,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2514,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2515,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2516,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2517,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2518,2014 Capitol Records Ltd.,5-Sep-14,"Pop , Music , Rock",3:53,$ 1.29,Amnesia ( Live At Wembley ),5 Seconds of Summer
2519,2014 Capitol Records Ltd.,16-Nov-14,"Pop , Music , Rock",2:39,$ 1.29,Good Girls ( Live From The iTunes Festival ),5 Seconds of Summer
2520,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2521,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2522,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2523,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2524,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2525,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2526,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2527,2014 Capitol Records Ltd.,16-Nov-14,"Pop , Music , Rock",2:39,$ 1.29,Good Girls ( Live From The iTunes Festival ),5 Seconds of Summer
2528,2014 Capitol Records Ltd.,17-Nov-14,"Pop , Music , Teen Pop , Rock",3:22,$ 1.29,The Only Reason,5 Seconds of Summer
2529,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2530,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2531,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2532,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2533,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2534,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2535,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2536,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2537,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2538,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2539,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2540,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2541,2015 Capitol Records Ltd.,,"Pop , Music , Rock , Teen Pop , Alternative , Punk",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2542,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2543,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2544,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2545,2014 Capitol Records Ltd.,5-Sep-14,"Pop , Music , Rock",3:53,$ 1.29,Amnesia ( Live At Wembley ),5 Seconds of Summer
2546,2014 Capitol Records Ltd.,16-Nov-14,"Pop , Music , Rock",2:39,$ 1.29,Good Girls ( Live From The iTunes Festival ),5 Seconds of Summer
2547,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2548,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2549,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2550,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2551,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2552,2014 Capitol Records Ltd.,15-Dec-14,"Pop , Music",2:31,$ 1.29,What I Like About You,5 Seconds of Summer
2553,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Rock , Alternative , Punk",3:57,$ 1.29,Amnesia,5 Seconds of Summer
2554,2014 Capitol Records Ltd.,16-Nov-14,"Pop , Music , Rock",2:39,$ 1.29,Good Girls ( Live From The iTunes Festival ),5 Seconds of Summer
2555,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2556,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2557,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2558,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2559,2014 Capitol Records Ltd.,22-Jul-14,"Pop , Music , Teen Pop , Alternative , Punk , Rock",2:45,$ 1.29,Greenlight ( Bonus Track ),5 Seconds of Summer
2560,2015 Capitol Records Ltd.,,"Pop , Music , Alternative , Punk , Teen Pop , Rock",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2561,2015 Capitol Records Ltd.,,"Pop , Music , Alternative , Punk , Teen Pop , Rock",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2562,2015 Capitol Records Ltd.,,"Pop , Music , Alternative , Punk , Teen Pop , Rock",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2563,2015 Capitol Records Ltd.,,"Pop , Music , Alternative , Punk , Teen Pop , Rock",6:38,Album Only,Outer Space / Carry On,5 Seconds of Summer
2564,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2565,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2566,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2567,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2568,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2569,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2570,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2571,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2572,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2573,"2015 Bottleneck Music Limited under exclusive license to Concord Music Group , Inc.",21-Aug-15,"Rock , Music , R&B / Soul , Roots Rock",3:32,$ 1.29,Mellow Out,Nathaniel Rateliff & The Night Sweats
2574,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc. and Universal Island Records , a Division of Universal Music Operations Ltd.",17-Jun-14,"Electronic , Music , Dance",3:15,$ 1.29,#SELFIE ( Caked Up Remix ),The Chainsmokers
2575,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc. and Universal Island Records , a Division of Universal Music Operations Ltd.",17-Jun-14,"Electronic , Music , Dance",3:15,$ 1.29,#SELFIE ( Caked Up Remix ),The Chainsmokers
2576,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",21-Oct-14,"Electronic , Music",4:02,$ 1.29,Kanye ( feat . sirenXX ) [ Chardy Remix ],The Chainsmokers
2577,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",21-Oct-14,"Electronic , Music",4:02,$ 1.29,Kanye ( feat . sirenXX ) [ Chardy Remix ],The Chainsmokers
2578,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",21-Oct-14,"Electronic , Music",4:02,$ 1.29,Kanye ( feat . sirenXX ) [ Chardy Remix ],The Chainsmokers
2579,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",10-Nov-14,"Electronic , Music",4:11,$ 1.29,Kanye ( feat . sirenXX ) [ Reece Low Remix ],The Chainsmokers
2580,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",10-Nov-14,"Electronic , Music",4:11,$ 1.29,Kanye ( feat . sirenXX ) [ Reece Low Remix ],The Chainsmokers
2581,2012 Interscope Records,4-Dec-12,"Pop , Music",3:24,$ 1.29,Erase ( feat . Priyanka Chopra ),The Chainsmokers
2582,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",10-Nov-14,"Electronic , Music",4:11,$ 1.29,Kanye ( feat . sirenXX ) [ Reece Low Remix ],The Chainsmokers
2583,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",20-Mar-14,"Dance , Music , Electronic",3:03,$ 1.29,#Selfie ( Instrumental Mix ),The Chainsmokers
2584,2015 Disruptor Records/Sony Music Entertainment,15-May-15,"Dance , Music",3:28,$ 1.29,Good Intentions ( feat . BullySongs ),The Chainsmokers
2585,"2015 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",9-Jun-15,"Dance , Music , Electronic",4:26,$ 1.29,Let You Go ( feat . Great Good Fine Ok ) [ A-Trak Remix ],The Chainsmokers
2586,2015 Disruptor Records/Sony Music Entertainment,17-Jul-15,"Electronica , Music , Electronic",3:30,$ 1.29,Waterbed ( feat . Waterbed ),The Chainsmokers
2587,2014 Dim Mak Inc.,3-Mar-14,"Dance , Music , Electronic",3:03,$ 1.29,#SELFIE,The Chainsmokers
2588,"2015 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",3-Mar-15,"Dance , Music , Electronic",3:38,$ 1.29,Let You Go ( Radio Edit ) [ feat . Great Good Fine Ok ],The Chainsmokers
2589,"2014 Dim Mak Inc. under exclusive license to Republic Records , a Division of UMG Recordings , Inc.",5-Aug-14,"Dance , Music",3:49,$ 1.29,Kanye ( feat . sirenxx ),The Chainsmokers
2590,2015 Musical Freedom Label Ltd.,14-Sep-15,"Dance , Music",5:06,$ 0.99,Split ( Only U ),Ti ' âsto & The Chainsmokers
2591,2015 Disruptor Records/Sony Music Entertainment,18-Sep-15,"Electronic , Music",3:35,$ 1.29,Until You Were Gone ( feat . Emily Warren ),The Chainsmokers & Tritonal
2592,2015 Disruptor Records/Sony Music Entertainment,15-Jun-15,"Electronica , Music , Electronic",3:46,$ 1.29,Roses ( feat . ROZES ),The Chainsmokers
2593,2013 Toraay Records,2-Apr-13,"Pop , Music",4:22,$ 1.29,Fill a Heart ( Child Hunger Ends Here ),Tori Kelly
2594,2013 Capitol Records & Schoolboy Records,22-Oct-13,"Pop , Music , R&B / Soul , Contemporary R&B , Rock",4:00,$ 0.99,Daydream,Tori Kelly
2595,2013 Capitol Records & Schoolboy Records,22-Oct-13,"Pop , Music , R&B / Soul , Contemporary R&B , Rock",4:00,$ 0.99,Daydream,Tori Kelly
2596,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2597,2012 Toraay Records,1-May-12,"Pop , Music , Rock",3:19,$ 0.99,Upside Down,Tori Kelly
2598,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2599,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2600,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2601,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2602,2012 Toraay Records,12-Apr-12,"Pop , Music",3:59,$ 0.99,Confetti,Tori Kelly
2603,2013 Capitol Records & Schoolboy Records,22-Oct-13,"Pop , Music , R&B / Soul , Contemporary R&B , Rock",4:00,$ 0.99,Daydream,Tori Kelly
2604,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2605,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2606,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2607,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2608,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2609,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2610,2013 Capitol Records & Schoolboy Records,22-Oct-13,"Pop , Music , R&B / Soul , Contemporary R&B , Rock",4:00,$ 0.99,Daydream,Tori Kelly
2611,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2612,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2613,2012 Toraay Records,1-May-12,"Pop , Music , Rock",3:19,$ 0.99,Upside Down,Tori Kelly
2614,2013 Capitol Records & Schoolboy Records,22-Oct-13,"Pop , Music , R&B / Soul , Contemporary R&B , Rock",4:00,$ 0.99,Daydream,Tori Kelly
2615,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2616,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2617,2015 Capitol Records & Schoolboy Records,23-Jun-15,"Pop , Music , R&B / Soul , Vocal , Rock , Contemporary R&B , Singer/Songwriter , Contemporary Singer/Songwriter",3:08,$ 1.29,Beautiful Things ( Bonus Track ),Tori Kelly
2618,"2007 , 2008 Little Big Town , LLC under exclusive license to Capitol Records Nashville",14-Oct-08,"Contemporary Singer/Songwriter , Music , Singer/Songwriter , Country , Rock , Southern Rock , Urban Cowboy , Contemporary Country,Folk-Rock",3:22,$ 1.29,Four Leaf Clover,Little Big Town
2619,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",21-Oct-14,"Country , Music , Honky Tonk , Contemporary Country",3:33,$ 1.29,Silver and Gold,Little Big Town
2620,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",21-Oct-14,"Country , Music , Honky Tonk , Contemporary Country",3:33,$ 1.29,Silver and Gold,Little Big Town
2621,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",21-Oct-14,"Country , Music , Honky Tonk , Contemporary Country",3:33,$ 1.29,Silver and Gold,Little Big Town
2622,"2005 Little Big Town , LLC under exclusive license to Capitol Records Nashville",4-Oct-05,"Country , Music , Honky Tonk , Contemporary Country , Urban Cowboy , Singer/Songwriter , Contemporary Singer/Songwriter",3:47,$ 1.29,Stay ( Acoustic ),Little Big Town
2623,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",21-Oct-14,"Country , Music , Honky Tonk , Contemporary Country",3:33,$ 1.29,Silver and Gold,Little Big Town
